trial_id,reward,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/exp_name,config/seed,config/torch_deterministic,config/cuda,config/track,config/wandb_project_name,config/wandb_entity,config/capture_video,config/env_id,config/total_timesteps,config/num_envs,config/num_steps,config/anneal_lr,config/gamma,config/num_minibatches,config/policy_lr_start,config/q_lr_start,config/alpha,config/eta,config/beta,config/update_epochs,config/autotune,config/target_entropy_scale,config/saddle_point_optimization,config/use_kl_loss,config/sampler,config/parametrized_sampler,config/sampler_lr,config/q_histogram,config/batch_size,config/minibatch_size,config/num_iterations,config/__trial_index__
c97557c2,[-293.36835],1712827966,,True,416,2024-04-11_11-32-46,0.0069370269775390625,30.09582281112671,84939,Nicolass-Air.technicolor.net,127.0.0.1,30.09582281112671,416,"37_trial_index=0,alpha=0.5000,anneal_lr=False,autotune=False,batch_size=0,beta=0.1000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=8,num_iterations=0,num_minibatches=16,num_steps=256,parametrized_sampler=True,policy_lr_start=0.0010,q_histogram=False,q_lr_start=0.0025,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0010,seed=0,target_entropy_scale=0.7000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,8,256,False,0.99,16,0.001,0.0025,0.5,,0.1,10,False,0.7,True,True,<class '__main__.ExponentiatedGradientSampler'>,True,0.001,False,0,0,0,0
2707e165,[-126.46988],1712828157,,True,305,2024-04-11_11-35-57,0.006817817687988281,214.74003791809082,84950,Nicolass-Air.technicolor.net,127.0.0.1,214.74003791809082,305,"38_trial_index=0,alpha=8.0000,anneal_lr=False,autotune=True,batch_size=0,beta=0.0020,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=16,num_steps=256,parametrized_sampler=True,policy_lr_start=0.0025,q_histogram=False,q_lr_start=0.0003,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0001,seed=0,target_entropy_scale=0.5000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=100,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,4,256,False,0.99,16,0.0025,0.00025,8.0,,0.002,100,True,0.5,True,False,<class '__main__.ExponentiatedGradientSampler'>,True,0.0001,False,0,0,0,0
68e766d0,[-172.25867],1712828411,,True,344,2024-04-11_11-40-11,0.012986898422241211,460.711462020874,84973,Nicolass-Air.technicolor.net,127.0.0.1,460.711462020874,344,"39_trial_index=0,alpha=2.0000,anneal_lr=True,autotune=False,batch_size=0,beta=0.0000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=16,num_steps=500,parametrized_sampler=True,policy_lr_start=0.0025,q_histogram=False,q_lr_start=0.0003,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0001,seed=0,target_entropy_scale=0.7000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=300,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,4,500,True,0.99,16,0.0025,0.00025,2.0,,4e-05,300,False,0.7,True,False,<class '__main__.ExponentiatedGradientSampler'>,True,0.0001,False,0,0,0,0
25015af4,-1000,1712827960,,True,8,2024-04-11_11-32-40,0.26312994956970215,1.0288798809051514,84988,Nicolass-Air.technicolor.net,127.0.0.1,1.0288798809051514,8,"40_trial_index=0,alpha=0.5000,anneal_lr=True,autotune=True,batch_size=0,beta=0.0000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=8,num_iterations=0,num_minibatches=4,num_steps=128,parametrized_sampler=True,policy_lr_start=0.1000,q_histogram=False,q_lr_start=0.1000,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0001,seed=0,target_entropy_scale=0.5000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,8,128,True,0.99,4,0.1,0.1,0.5,,4e-05,10,True,0.5,True,True,<class '__main__.ExponentiatedGradientSampler'>,True,0.0001,False,0,0,0,0
efbc7b4e,-1000,1712827970,,True,40,2024-04-11_11-32-50,0.960824728012085,1.9725043773651123,85008,Nicolass-Air.technicolor.net,127.0.0.1,1.9725043773651123,40,"41_trial_index=0,alpha=4.0000,anneal_lr=True,autotune=False,batch_size=0,beta=0.0002,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=8,num_iterations=0,num_minibatches=8,num_steps=500,parametrized_sampler=True,policy_lr_start=0.1000,q_histogram=False,q_lr_start=0.1000,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.1000,seed=0,target_entropy_scale=0.3000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,8,500,True,0.99,8,0.1,0.1,4.0,,0.0002,10,False,0.3,True,True,<class '__main__.ExponentiatedGradientSampler'>,True,0.1,False,0,0,0,0
5cb50459,[-228.62265],1712828016,,True,557,2024-04-11_11-33-36,0.007356166839599609,34.190603494644165,85035,Nicolass-Air.technicolor.net,127.0.0.1,34.190603494644165,557,"42_trial_index=0,alpha=4.0000,anneal_lr=True,autotune=False,batch_size=0,beta=0.0020,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=8,num_steps=256,parametrized_sampler=True,policy_lr_start=0.0003,q_histogram=False,q_lr_start=0.0010,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0001,seed=0,target_entropy_scale=0.3000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,4,256,True,0.99,8,0.00025,0.001,4.0,,0.002,10,False,0.3,True,True,<class '__main__.ExponentiatedGradientSampler'>,True,0.0001,False,0,0,0,0
6ff00804,-1000,1712827998,,True,194,2024-04-11_11-33-18,0.7071819305419922,12.621278285980225,85048,Nicolass-Air.technicolor.net,127.0.0.1,12.621278285980225,194,"43_trial_index=0,alpha=1.5000,anneal_lr=True,autotune=False,batch_size=0,beta=0.0000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=2,num_steps=500,parametrized_sampler=True,policy_lr_start=0.0003,q_histogram=False,q_lr_start=0.1000,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0001,seed=0,target_entropy_scale=0.8900,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,4,500,True,0.99,2,0.00025,0.1,1.5,,4e-05,10,False,0.89,True,True,<class '__main__.ExponentiatedGradientSampler'>,True,0.0001,False,0,0,0,0
3f843f65,[-596.7893],1712828034,,True,408,2024-04-11_11-33-54,0.02403092384338379,37.60050916671753,85053,Nicolass-Air.technicolor.net,127.0.0.1,37.60050916671753,408,"44_trial_index=0,alpha=4.0000,anneal_lr=True,autotune=True,batch_size=0,beta=0.1000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=2,num_steps=128,parametrized_sampler=True,policy_lr_start=0.1000,q_histogram=False,q_lr_start=0.0010,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0100,seed=0,target_entropy_scale=0.8900,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,4,128,True,0.99,2,0.1,0.001,4.0,,0.1,10,True,0.89,True,False,<class '__main__.ExponentiatedGradientSampler'>,True,0.01,False,0,0,0,0
285e7cfd,-1000,1712828035,,True,474,2024-04-11_11-33-55,0.25435709953308105,27.92508053779602,85060,Nicolass-Air.technicolor.net,127.0.0.1,27.92508053779602,474,"45_trial_index=0,alpha=4.0000,anneal_lr=True,autotune=False,batch_size=0,beta=0.0000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=4,num_steps=500,parametrized_sampler=True,policy_lr_start=0.1000,q_histogram=False,q_lr_start=0.1000,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0001,seed=0,target_entropy_scale=0.8900,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,4,500,True,0.99,4,0.1,0.1,4.0,,4e-05,10,False,0.89,True,False,<class '__main__.ExponentiatedGradientSampler'>,True,0.0001,False,0,0,0,0
51e2228a,[-192.10152],1712828048,,True,578,2024-04-11_11-34-08,0.0012900829315185547,30.684908151626587,85076,Nicolass-Air.technicolor.net,127.0.0.1,30.684908151626587,578,"46_trial_index=0,alpha=4.0000,anneal_lr=False,autotune=False,batch_size=0,beta=0.1000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=4,num_steps=256,parametrized_sampler=True,policy_lr_start=0.0010,q_histogram=False,q_lr_start=0.0003,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0001,seed=0,target_entropy_scale=0.7000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,4,256,False,0.99,4,0.001,0.00025,4.0,,0.1,10,False,0.7,True,True,<class '__main__.ExponentiatedGradientSampler'>,True,0.0001,False,0,0,0,0
5b732260,-1000,1712828031,,True,86,2024-04-11_11-33-51,0.06873965263366699,7.51751708984375,85088,Nicolass-Air.technicolor.net,127.0.0.1,7.51751708984375,86,"47_trial_index=0,alpha=4.0000,anneal_lr=True,autotune=False,batch_size=0,beta=0.1000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=8,num_steps=128,parametrized_sampler=True,policy_lr_start=0.0025,q_histogram=False,q_lr_start=0.1000,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0001,seed=0,target_entropy_scale=0.5000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,4,128,True,0.99,8,0.0025,0.1,4.0,,0.1,10,False,0.5,True,True,<class '__main__.ExponentiatedGradientSampler'>,True,0.0001,False,0,0,0,0
784b9735,[-345.05243],1712828456,,True,518,2024-04-11_11-40-56,0.01018214225769043,17.977982759475708,85366,Nicolass-Air.technicolor.net,127.0.0.1,17.977982759475708,518,"48_trial_index=0,alpha=4.0000,anneal_lr=False,autotune=False,batch_size=0,beta=0.0000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=8,num_iterations=0,num_minibatches=8,num_steps=256,parametrized_sampler=True,policy_lr_start=0.0025,q_histogram=False,q_lr_start=0.0010,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0001,seed=0,target_entropy_scale=0.8900,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,8,256,False,0.99,8,0.0025,0.001,4.0,,4e-05,10,False,0.89,True,False,<class '__main__.ExponentiatedGradientSampler'>,True,0.0001,False,0,0,0,0
52ac40bd,[-94.33735],1712828570,,True,379,2024-04-11_11-42-50,0.00975799560546875,124.67975640296936,85374,Nicolass-Air.technicolor.net,127.0.0.1,124.67975640296936,379,"49_trial_index=0,alpha=2.0000,anneal_lr=False,autotune=True,batch_size=0,beta=0.1000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=8,num_iterations=0,num_minibatches=4,num_steps=256,parametrized_sampler=True,policy_lr_start=0.0003,q_histogram=False,q_lr_start=0.0003,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0100,seed=0,target_entropy_scale=0.3000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,8,256,False,0.99,4,0.00025,0.00025,2.0,,0.1,50,True,0.3,True,False,<class '__main__.ExponentiatedGradientSampler'>,True,0.01,False,0,0,0,0
5e98de59,[-1004.15753],1712828570,,True,521,2024-04-11_11-42-50,0.012431859970092773,117.6548683643341,85379,Nicolass-Air.technicolor.net,127.0.0.1,117.6548683643341,521,"50_trial_index=0,alpha=8.0000,anneal_lr=False,autotune=True,batch_size=0,beta=0.0002,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=8,num_iterations=0,num_minibatches=2,num_steps=500,parametrized_sampler=True,policy_lr_start=0.0003,q_histogram=False,q_lr_start=0.0003,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0100,seed=0,target_entropy_scale=0.3000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,8,500,False,0.99,2,0.00025,0.00025,8.0,,0.0002,50,True,0.3,True,False,<class '__main__.ExponentiatedGradientSampler'>,True,0.01,False,0,0,0,0
4dfd5d21,-1000,1712828463,,True,45,2024-04-11_11-41-03,0.4558861255645752,8.9539315700531,85384,Nicolass-Air.technicolor.net,127.0.0.1,8.9539315700531,45,"51_trial_index=0,alpha=2.0000,anneal_lr=False,autotune=False,batch_size=0,beta=0.1000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=16,num_steps=128,parametrized_sampler=True,policy_lr_start=0.0003,q_histogram=False,q_lr_start=0.0010,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0001,seed=0,target_entropy_scale=0.7000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,4,128,False,0.99,16,0.00025,0.001,2.0,,0.1,50,False,0.7,True,True,<class '__main__.ExponentiatedGradientSampler'>,True,0.0001,False,0,0,0,0
758fca1d,[-388.37775],1712828491,,True,430,2024-04-11_11-41-31,0.0229189395904541,26.861565113067627,85398,Nicolass-Air.technicolor.net,127.0.0.1,26.861565113067627,430,"52_trial_index=0,alpha=8.0000,anneal_lr=False,autotune=False,batch_size=0,beta=0.1000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=8,num_iterations=0,num_minibatches=4,num_steps=256,parametrized_sampler=True,policy_lr_start=0.0003,q_histogram=False,q_lr_start=0.0003,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0100,seed=0,target_entropy_scale=0.5000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,8,256,False,0.99,4,0.00025,0.00025,8.0,,0.1,10,False,0.5,True,True,<class '__main__.ExponentiatedGradientSampler'>,True,0.01,False,0,0,0,0
933fdfd1,-1000,1712828522,,True,161,2024-04-11_11-42-02,3.6034629344940186,49.77104377746582,85409,Nicolass-Air.technicolor.net,127.0.0.1,49.77104377746582,161,"53_trial_index=0,alpha=0.5000,anneal_lr=False,autotune=True,batch_size=0,beta=0.1000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=8,num_iterations=0,num_minibatches=8,num_steps=128,parametrized_sampler=True,policy_lr_start=0.0025,q_histogram=False,q_lr_start=0.0010,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0001,seed=0,target_entropy_scale=0.3000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,8,128,False,0.99,8,0.0025,0.001,0.5,,0.1,50,True,0.3,True,False,<class '__main__.ExponentiatedGradientSampler'>,True,0.0001,False,0,0,0,0
71071c32,[-292.89835],1712828607,,True,449,2024-04-11_11-43-27,0.002743959426879883,124.73147511482239,85416,Nicolass-Air.technicolor.net,127.0.0.1,124.73147511482239,449,"54_trial_index=0,alpha=2.0000,anneal_lr=False,autotune=False,batch_size=0,beta=0.1000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=8,num_iterations=0,num_minibatches=2,num_steps=128,parametrized_sampler=True,policy_lr_start=0.0025,q_histogram=False,q_lr_start=0.0003,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0001,seed=0,target_entropy_scale=0.3000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,8,128,False,0.99,2,0.0025,0.00025,2.0,,0.1,50,False,0.3,True,False,<class '__main__.ExponentiatedGradientSampler'>,True,0.0001,False,0,0,0,0
a157da2f,[-262.62378],1712828608,,True,376,2024-04-11_11-43-28,0.00020313262939453125,121.02821826934814,85424,Nicolass-Air.technicolor.net,127.0.0.1,121.02821826934814,376,"55_trial_index=0,alpha=8.0000,anneal_lr=False,autotune=True,batch_size=0,beta=0.1000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=8,num_iterations=0,num_minibatches=16,num_steps=256,parametrized_sampler=True,policy_lr_start=0.0025,q_histogram=False,q_lr_start=0.0003,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0001,seed=0,target_entropy_scale=0.5000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,8,256,False,0.99,16,0.0025,0.00025,8.0,,0.1,50,True,0.5,True,True,<class '__main__.ExponentiatedGradientSampler'>,True,0.0001,False,0,0,0,0
436b369d,[-302.04037],1712828539,,True,237,2024-04-11_11-42-19,0.0124359130859375,40.61990690231323,85439,Nicolass-Air.technicolor.net,127.0.0.1,40.61990690231323,237,"56_trial_index=0,alpha=0.5000,anneal_lr=False,autotune=True,batch_size=0,beta=0.0002,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=2,num_steps=128,parametrized_sampler=True,policy_lr_start=0.0003,q_histogram=False,q_lr_start=0.0003,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0010,seed=0,target_entropy_scale=0.5000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,4,128,False,0.99,2,0.00025,0.00025,0.5,,0.0002,10,True,0.5,True,True,<class '__main__.ExponentiatedGradientSampler'>,True,0.001,False,0,0,0,0
c699c1fd,[-68.990906],1712828922,,True,451,2024-04-11_11-48-42,0.011557817459106445,414.67239141464233,85466,Nicolass-Air.technicolor.net,127.0.0.1,414.67239141464233,451,"57_trial_index=0,alpha=6.0000,anneal_lr=False,autotune=False,batch_size=0,beta=0.0000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=8,num_iterations=0,num_minibatches=4,num_steps=256,parametrized_sampler=True,policy_lr_start=0.0003,q_histogram=False,q_lr_start=0.0003,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0010,seed=0,target_entropy_scale=0.3000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=300,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,8,256,False,0.99,4,0.00025,0.00025,6.0,,4e-05,300,False,0.3,True,False,<class '__main__.ExponentiatedGradientSampler'>,True,0.001,False,0,0,0,0
4049d917,-1000,1712828521,,True,40,2024-04-11_11-42-01,3.7765920162200928,5.239041328430176,85476,Nicolass-Air.technicolor.net,127.0.0.1,5.239041328430176,40,"58_trial_index=0,alpha=2.0000,anneal_lr=True,autotune=False,batch_size=0,beta=0.0000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=8,num_iterations=0,num_minibatches=4,num_steps=500,parametrized_sampler=True,policy_lr_start=0.0003,q_histogram=False,q_lr_start=0.1000,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0100,seed=0,target_entropy_scale=0.3000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,8,500,True,0.99,4,0.00025,0.1,2.0,,4e-05,50,False,0.3,True,False,<class '__main__.ExponentiatedGradientSampler'>,True,0.01,False,0,0,0,0
b4e91277,-1000,1712828956,,True,269,2024-04-11_11-49-16,0.027451038360595703,10.69079327583313,85737,Nicolass-Air.technicolor.net,127.0.0.1,10.69079327583313,269,"59_trial_index=0,alpha=0.5000,anneal_lr=False,autotune=False,batch_size=0,beta=0.0020,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=16,num_steps=128,parametrized_sampler=True,policy_lr_start=0.0010,q_histogram=False,q_lr_start=0.0010,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0010,seed=0,target_entropy_scale=0.8900,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,4,128,False,0.99,16,0.001,0.001,0.5,,0.002,10,False,0.89,True,False,<class '__main__.ExponentiatedGradientSampler'>,True,0.001,False,0,0,0,0
4be05a7c,-1000,1712828951,,True,27,2024-04-11_11-49-11,0.1523120403289795,1.3935182094573975,85743,Nicolass-Air.technicolor.net,127.0.0.1,1.3935182094573975,27,"60_trial_index=0,alpha=0.5000,anneal_lr=False,autotune=True,batch_size=0,beta=0.0020,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=16,num_steps=128,parametrized_sampler=True,policy_lr_start=0.0010,q_histogram=False,q_lr_start=0.1000,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0100,seed=0,target_entropy_scale=0.3000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,4,128,False,0.99,16,0.001,0.1,0.5,,0.002,10,True,0.3,True,False,<class '__main__.ExponentiatedGradientSampler'>,True,0.01,False,0,0,0,0
c153a8aa,[-340.9629],1712829054,,True,504,2024-04-11_11-50-54,0.006359100341796875,95.09013986587524,85748,Nicolass-Air.technicolor.net,127.0.0.1,95.09013986587524,504,"61_trial_index=0,alpha=6.0000,anneal_lr=True,autotune=False,batch_size=0,beta=0.0000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=8,num_iterations=0,num_minibatches=2,num_steps=500,parametrized_sampler=True,policy_lr_start=0.0003,q_histogram=False,q_lr_start=0.0010,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0001,seed=0,target_entropy_scale=0.8900,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,8,500,True,0.99,2,0.00025,0.001,6.0,,4e-05,50,False,0.89,True,False,<class '__main__.ExponentiatedGradientSampler'>,True,0.0001,False,0,0,0,0
7fe94b18,-1000,1712828971,,True,40,2024-04-11_11-49-31,11.158951759338379,11.842728614807129,85753,Nicolass-Air.technicolor.net,127.0.0.1,11.842728614807129,40,"62_trial_index=0,alpha=2.0000,anneal_lr=True,autotune=False,batch_size=0,beta=0.0100,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=8,num_iterations=0,num_minibatches=2,num_steps=500,parametrized_sampler=True,policy_lr_start=0.0025,q_histogram=False,q_lr_start=0.0025,saddle_point_optimization=True,sampler=ref_ph_15c28de2,sampler_lr=0.0010,seed=0,target_entropy_scale=0.3000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=300,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,LunarLander-v2,50000,8,500,True,0.99,2,0.0025,0.0025,2.0,,0.01,300,False,0.3,True,False,<class '__main__.ExponentiatedGradientSampler'>,True,0.001,False,0,0,0,0
