trial_id,reward,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/exp_name,config/seed,config/torch_deterministic,config/cuda,config/track,config/wandb_project_name,config/wandb_entity,config/capture_video,config/env_id,config/num_steps,config/num_updates,config/buffer_size,config/update_epochs,config/update_policy_epochs,config/num_rollouts,config/num_envs,config/gamma,config/policy_lr,config/q_lr,config/policy_lr_end,config/q_lr_end,config/alpha,config/eta,config/beta,config/use_linear_schedule,config/saddle_point_optimization,config/use_kl_loss,config/__trial_index__
cca25589,-74.5298563639323,1713180254,,True,50,2024-04-15_13-24-14,4.158164978027344,268.1941306591034,51505,Nicolass-Air.technicolor.net,127.0.0.1,268.1941306591034,50,"78_trial_index=0,alpha=8,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=6,num_steps=128,num_updates=50,policy_lr=0.0005,policy_lr_end=0.0000,q_lr=0.0020,q_lr_end=0.0001,saddle_point_optimization=True,seed=1,torch_deterministic=True,track=False,update_epochs=15,update_policy_epochs=150,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,128,50,10000,15,150,6,1,0.99,0.0005,0.002,5e-06,0.0001,8,,0.1,False,True,False,0
53fa01b7,-81.82051086425781,1713180114,,True,50,2024-04-15_13-21-54,2.142127275466919,113.01503801345825,51540,Nicolass-Air.technicolor.net,127.0.0.1,113.01503801345825,50,"79_trial_index=0,alpha=8,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=4,num_steps=128,num_updates=50,policy_lr=0.0020,policy_lr_end=0.0000,q_lr=0.0005,q_lr_end=0.0000,saddle_point_optimization=True,seed=1,torch_deterministic=True,track=False,update_epochs=15,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,128,50,10000,15,50,4,1,0.99,0.002,0.0005,5e-06,5e-06,8,,0.1,True,True,False,0
796a0ec9,-354.2976989746094,1713180359,,True,50,2024-04-15_13-25-59,4.66021203994751,348.3353981971741,51556,Nicolass-Air.technicolor.net,127.0.0.1,348.3353981971741,50,"80_trial_index=0,alpha=10,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=4,num_steps=512,num_updates=50,policy_lr=0.0020,policy_lr_end=0.0000,q_lr=0.0005,q_lr_end=0.0005,saddle_point_optimization=True,seed=1,torch_deterministic=True,track=False,update_epochs=150,update_policy_epochs=50,use_kl_loss=True,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,512,50,10000,150,50,4,1,0.99,0.002,0.0005,5e-06,0.0005,10,,0.1,True,True,True,0
5aa6fc97,-10000.0,1713180235,,True,18,2024-04-15_13-23-55,7.567660808563232,201.9368278980255,51592,Nicolass-Air.technicolor.net,127.0.0.1,201.9368278980255,18,"81_trial_index=0,alpha=8,beta=0.0003,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=6,num_steps=128,num_updates=50,policy_lr=0.0020,policy_lr_end=0.0005,q_lr=0.0020,q_lr_end=0.0001,saddle_point_optimization=True,seed=1,torch_deterministic=True,track=False,update_epochs=150,update_policy_epochs=50,use_kl_loss=True,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,128,50,10000,150,50,6,1,0.99,0.002,0.002,0.0005,0.0001,8,,0.00025,False,True,True,0
3582108b,-13.178900400797525,1713180478,,True,50,2024-04-15_13-27-58,4.635907173156738,418.82842540740967,51627,Nicolass-Air.technicolor.net,127.0.0.1,418.82842540740967,50,"82_trial_index=0,alpha=8,beta=0.0020,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=6,num_steps=512,num_updates=50,policy_lr=0.0005,policy_lr_end=0.0005,q_lr=0.0100,q_lr_end=0.0000,saddle_point_optimization=False,seed=1,torch_deterministic=True,track=False,update_epochs=150,update_policy_epochs=50,use_kl_loss=True,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,512,50,10000,150,50,6,1,0.99,0.0005,0.01,0.0005,5e-06,8,,0.002,False,False,True,0
b33b93ed,-38.81685129801432,1713180359,,True,50,2024-04-15_13-25-59,3.7229108810424805,267.24339032173157,51681,Nicolass-Air.technicolor.net,127.0.0.1,267.24339032173157,50,"83_trial_index=0,alpha=4,beta=0.0020,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=6,num_steps=512,num_updates=50,policy_lr=0.0005,policy_lr_end=0.0005,q_lr=0.0100,q_lr_end=0.0005,saddle_point_optimization=False,seed=1,torch_deterministic=True,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=True,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,512,50,10000,50,50,6,1,0.99,0.0005,0.01,0.0005,0.0005,4,,0.002,True,False,True,0
f9e1ed64,-99.56411743164062,1713180984,,True,50,2024-04-15_13-36-24,5.406610012054443,165.09249663352966,52656,Nicolass-Air.technicolor.net,127.0.0.1,165.09249663352966,50,"84_trial_index=0,alpha=8,beta=0.0020,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=6,num_steps=128,num_updates=50,policy_lr=0.0020,policy_lr_end=0.0001,q_lr=0.0005,q_lr_end=0.0000,saddle_point_optimization=False,seed=1,torch_deterministic=True,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=True,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,128,50,10000,50,50,6,1,0.99,0.002,0.0005,0.0001,5e-06,8,,0.002,True,False,True,0
f61b076b,-229.6980997721354,1713181282,,True,50,2024-04-15_13-41-22,5.242491960525513,454.1627507209778,52671,Nicolass-Air.technicolor.net,127.0.0.1,454.1627507209778,50,"85_trial_index=0,alpha=4,beta=0.0003,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=6,num_steps=512,num_updates=50,policy_lr=0.0020,policy_lr_end=0.0001,q_lr=0.0020,q_lr_end=0.0005,saddle_point_optimization=False,seed=1,torch_deterministic=True,track=False,update_epochs=15,update_policy_epochs=300,use_kl_loss=True,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,512,50,10000,15,300,6,1,0.99,0.002,0.002,0.0001,0.0005,4,,0.00025,True,False,True,0
5b79ac43,-75.63169352213542,1713181155,,True,50,2024-04-15_13-39-15,4.485499143600464,313.88080978393555,52690,Nicolass-Air.technicolor.net,127.0.0.1,313.88080978393555,50,"86_trial_index=0,alpha=4,beta=0.0020,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=6,num_steps=512,num_updates=50,policy_lr=0.0005,policy_lr_end=0.0005,q_lr=0.0100,q_lr_end=0.0005,saddle_point_optimization=False,seed=1,torch_deterministic=True,track=False,update_epochs=50,update_policy_epochs=150,use_kl_loss=True,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,512,50,10000,50,150,6,1,0.99,0.0005,0.01,0.0005,0.0005,4,,0.002,True,False,True,0
4c32342d,-40.85279337565104,1713181153,,True,50,2024-04-15_13-39-13,8.416198015213013,297.6243591308594,52701,Nicolass-Air.technicolor.net,127.0.0.1,297.6243591308594,50,"87_trial_index=0,alpha=4,beta=0.0003,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=6,num_steps=512,num_updates=50,policy_lr=0.0005,policy_lr_end=0.0000,q_lr=0.0100,q_lr_end=0.0000,saddle_point_optimization=False,seed=1,torch_deterministic=True,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=True,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,512,50,10000,50,50,6,1,0.99,0.0005,0.01,5e-06,5e-06,4,,0.00025,True,False,True,0
72f00a80,-189.10446166992188,1713181247,,True,50,2024-04-15_13-40-47,3.8205339908599854,378.7217216491699,52721,Nicolass-Air.technicolor.net,127.0.0.1,378.7217216491699,50,"88_trial_index=0,alpha=8,beta=0.0003,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=4,num_steps=512,num_updates=50,policy_lr=0.0005,policy_lr_end=0.0000,q_lr=0.0005,q_lr_end=0.0001,saddle_point_optimization=False,seed=1,torch_deterministic=True,track=False,update_epochs=150,update_policy_epochs=50,use_kl_loss=True,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,512,50,10000,150,50,4,1,0.99,0.0005,0.0005,5e-06,0.0001,8,,0.00025,True,False,True,0
b6f6d0a2,-10000.0,1713181066,,True,24,2024-04-15_13-37-46,2.203871965408325,176.81385111808777,52741,Nicolass-Air.technicolor.net,127.0.0.1,176.81385111808777,24,"89_trial_index=0,alpha=10,beta=0.0020,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=6,num_steps=128,num_updates=50,policy_lr=0.0020,policy_lr_end=0.0005,q_lr=0.0100,q_lr_end=0.0005,saddle_point_optimization=False,seed=1,torch_deterministic=True,track=False,update_epochs=50,update_policy_epochs=150,use_kl_loss=True,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,128,50,10000,50,150,6,1,0.99,0.002,0.01,0.0005,0.0005,10,,0.002,True,False,True,0
a8839953,-200.45662434895834,1713181194,,True,50,2024-04-15_13-39-54,4.894155025482178,284.5506958961487,52768,Nicolass-Air.technicolor.net,127.0.0.1,284.5506958961487,50,"90_trial_index=0,alpha=8,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=6,num_steps=512,num_updates=50,policy_lr=0.0005,policy_lr_end=0.0005,q_lr=0.0020,q_lr_end=0.0000,saddle_point_optimization=False,seed=1,torch_deterministic=True,track=False,update_epochs=15,update_policy_epochs=150,use_kl_loss=True,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,512,50,10000,15,150,6,1,0.99,0.0005,0.002,0.0005,5e-06,8,,0.1,True,False,True,0
20d979fd,-198.0027313232422,1713181058,,True,50,2024-04-15_13-37-38,2.5857977867126465,126.35016560554504,52798,Nicolass-Air.technicolor.net,127.0.0.1,126.35016560554504,50,"91_trial_index=0,alpha=8,beta=0.0003,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=2,num_steps=128,num_updates=50,policy_lr=0.0005,policy_lr_end=0.0001,q_lr=0.0020,q_lr_end=0.0005,saddle_point_optimization=False,seed=1,torch_deterministic=True,track=False,update_epochs=50,update_policy_epochs=150,use_kl_loss=True,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,128,50,10000,50,150,2,1,0.99,0.0005,0.002,0.0001,0.0005,8,,0.00025,False,False,True,0
7da2bb18,-14.676667213439941,1713181571,,True,50,2024-04-15_13-46-11,6.578938722610474,276.6200406551361,53209,Nicolass-Air.technicolor.net,127.0.0.1,276.6200406551361,50,"92_trial_index=0,alpha=8,beta=0.0020,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=4,num_steps=128,num_updates=50,policy_lr=0.0005,policy_lr_end=0.0001,q_lr=0.0100,q_lr_end=0.0005,saddle_point_optimization=False,seed=1,torch_deterministic=True,track=False,update_epochs=15,update_policy_epochs=300,use_kl_loss=True,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,128,50,10000,15,300,4,1,0.99,0.0005,0.01,0.0001,0.0005,8,,0.002,True,False,True,0
fd0548f2,-120.5094502766927,1713181625,,True,50,2024-04-15_13-47-05,4.181175708770752,324.83137559890747,53216,Nicolass-Air.technicolor.net,127.0.0.1,324.83137559890747,50,"93_trial_index=0,alpha=8,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=6,num_steps=512,num_updates=50,policy_lr=0.0005,policy_lr_end=0.0005,q_lr=0.0020,q_lr_end=0.0001,saddle_point_optimization=False,seed=1,torch_deterministic=True,track=False,update_epochs=15,update_policy_epochs=150,use_kl_loss=True,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,512,50,10000,15,150,6,1,0.99,0.0005,0.002,0.0005,0.0001,8,,0.1,False,False,True,0
f39d7d5e,-10000.0,1713181596,,True,48,2024-04-15_13-46-36,2.5973188877105713,284.28908228874207,53241,Nicolass-Air.technicolor.net,127.0.0.1,284.28908228874207,48,"94_trial_index=0,alpha=8,beta=0.0003,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=6,num_steps=128,num_updates=50,policy_lr=0.0005,policy_lr_end=0.0001,q_lr=0.0020,q_lr_end=0.0005,saddle_point_optimization=False,seed=1,torch_deterministic=True,track=False,update_epochs=50,update_policy_epochs=150,use_kl_loss=True,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,128,50,10000,50,150,6,1,0.99,0.0005,0.002,0.0001,0.0005,8,,0.00025,False,False,True,0
f79ab869,-110.9292221069336,1713181598,,True,50,2024-04-15_13-46-38,5.217751979827881,276.72203826904297,53253,Nicolass-Air.technicolor.net,127.0.0.1,276.72203826904297,50,"95_trial_index=0,alpha=8,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=4,num_steps=128,num_updates=50,policy_lr=0.0005,policy_lr_end=0.0001,q_lr=0.0020,q_lr_end=0.0001,saddle_point_optimization=False,seed=1,torch_deterministic=True,track=False,update_epochs=15,update_policy_epochs=300,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,128,50,10000,15,300,4,1,0.99,0.0005,0.002,0.0001,0.0001,8,,0.1,False,False,False,0
b05283b4,-74.82730102539062,1713181563,,True,50,2024-04-15_13-46-03,3.3819613456726074,231.78338742256165,53269,Nicolass-Air.technicolor.net,127.0.0.1,231.78338742256165,50,"96_trial_index=0,alpha=8,beta=0.0020,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=6,num_steps=128,num_updates=50,policy_lr=0.0100,policy_lr_end=0.0000,q_lr=0.0100,q_lr_end=0.0005,saddle_point_optimization=False,seed=1,torch_deterministic=True,track=False,update_epochs=50,update_policy_epochs=150,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,128,50,10000,50,150,6,1,0.99,0.01,0.01,5e-06,0.0005,8,,0.002,False,False,False,0
aaa01336,-10000.0,1713181359,,True,3,2024-04-15_13-42-39,0.5668489933013916,7.874451160430908,53291,Nicolass-Air.technicolor.net,127.0.0.1,7.874451160430908,3,"97_trial_index=0,alpha=6,beta=0.0020,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=2,num_steps=128,num_updates=50,policy_lr=0.0005,policy_lr_end=0.0001,q_lr=0.0100,q_lr_end=0.0000,saddle_point_optimization=True,seed=1,torch_deterministic=True,track=False,update_epochs=50,update_policy_epochs=150,use_kl_loss=True,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,128,50,10000,50,150,2,1,0.99,0.0005,0.01,0.0001,5e-06,6,,0.002,False,True,True,0
a417b869,-39.476209004720054,1713181864,,True,50,2024-04-15_13-51-04,8.139310121536255,495.8508286476135,53308,Nicolass-Air.technicolor.net,127.0.0.1,495.8508286476135,50,"98_trial_index=0,alpha=4,beta=0.0003,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=6,num_steps=512,num_updates=50,policy_lr=0.0005,policy_lr_end=0.0005,q_lr=0.0100,q_lr_end=0.0000,saddle_point_optimization=False,seed=1,torch_deterministic=True,track=False,update_epochs=150,update_policy_epochs=150,use_kl_loss=True,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,512,50,10000,150,150,6,1,0.99,0.0005,0.01,0.0005,5e-06,4,,0.00025,False,False,True,0
606a1281,-330.30108642578125,1713181458,,True,50,2024-04-15_13-44-18,0.8121709823608398,68.7178807258606,53342,Nicolass-Air.technicolor.net,127.0.0.1,68.7178807258606,50,"99_trial_index=0,alpha=10,beta=0.0020,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=2,num_steps=512,num_updates=50,policy_lr=0.0005,policy_lr_end=0.0001,q_lr=0.0100,q_lr_end=0.0000,saddle_point_optimization=True,seed=1,torch_deterministic=True,track=False,update_epochs=15,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,512,50,10000,15,50,2,1,0.99,0.0005,0.01,0.0001,5e-06,10,,0.002,False,True,False,0
f167c13b,-90.46891276041667,1713182124,,True,50,2024-04-15_13-55-24,10.703160047531128,711.7361345291138,53366,Nicolass-Air.technicolor.net,127.0.0.1,711.7361345291138,50,"100_trial_index=0,alpha=8,beta=0.0003,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=6,num_steps=512,num_updates=50,policy_lr=0.0005,policy_lr_end=0.0005,q_lr=0.0100,q_lr_end=0.0000,saddle_point_optimization=False,seed=1,torch_deterministic=True,track=False,update_epochs=150,update_policy_epochs=300,use_kl_loss=True,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,512,50,10000,150,300,6,1,0.99,0.0005,0.01,0.0005,5e-06,8,,0.00025,True,False,True,0
587e12d1,-409.1850179036458,1713182206,,True,50,2024-04-15_13-56-46,2.0646321773529053,69.98698544502258,53992,Nicolass-Air.technicolor.net,127.0.0.1,69.98698544502258,50,"101_trial_index=0,alpha=10,beta=0.0020,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=6,num_steps=512,num_updates=50,policy_lr=0.0005,policy_lr_end=0.0005,q_lr=0.0005,q_lr_end=0.0001,saddle_point_optimization=True,seed=1,torch_deterministic=True,track=False,update_epochs=15,update_policy_epochs=50,use_kl_loss=True,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,512,50,10000,15,50,6,1,0.99,0.0005,0.0005,0.0005,0.0001,10,,0.002,True,True,True,0
2931e307,-600.106201171875,1713182198,,True,50,2024-04-15_13-56-38,1.619307041168213,52.60771727561951,53997,Nicolass-Air.technicolor.net,127.0.0.1,52.60771727561951,50,"102_trial_index=0,alpha=4,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=2,num_steps=128,num_updates=50,policy_lr=0.0100,policy_lr_end=0.0000,q_lr=0.0100,q_lr_end=0.0000,saddle_point_optimization=True,seed=1,torch_deterministic=True,track=False,update_epochs=15,update_policy_epochs=150,use_kl_loss=True,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,128,50,10000,15,150,2,1,0.99,0.01,0.01,5e-06,5e-06,4,,0.1,True,True,True,0
758300c6,-10000.0,1713182166,,True,3,2024-04-15_13-56-06,2.758661985397339,12.32902193069458,54006,Nicolass-Air.technicolor.net,127.0.0.1,12.32902193069458,3,"103_trial_index=0,alpha=10,beta=0.0003,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=6,num_steps=512,num_updates=50,policy_lr=0.0005,policy_lr_end=0.0005,q_lr=0.0100,q_lr_end=0.0000,saddle_point_optimization=True,seed=1,torch_deterministic=True,track=False,update_epochs=150,update_policy_epochs=50,use_kl_loss=True,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,512,50,10000,150,50,6,1,0.99,0.0005,0.01,0.0005,5e-06,10,,0.00025,False,True,True,0
0b8002b8,-349.3497314453125,1713183077,,True,50,2024-04-15_14-11-17,7.840939998626709,909.7356224060059,54022,Nicolass-Air.technicolor.net,127.0.0.1,909.7356224060059,50,"104_trial_index=0,alpha=4,beta=0.0020,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=4,num_steps=512,num_updates=50,policy_lr=0.0005,policy_lr_end=0.0000,q_lr=0.0100,q_lr_end=0.0000,saddle_point_optimization=False,seed=1,torch_deterministic=True,track=False,update_epochs=150,update_policy_epochs=300,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,512,50,10000,150,300,4,1,0.99,0.0005,0.01,5e-06,5e-06,4,,0.002,False,False,False,0
ef25c955,-63.546366373697914,1713182691,,True,50,2024-04-15_14-04-51,7.940773248672485,507.78911805152893,54053,Nicolass-Air.technicolor.net,127.0.0.1,507.78911805152893,50,"105_trial_index=0,alpha=4,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=6,num_steps=128,num_updates=50,policy_lr=0.0005,policy_lr_end=0.0005,q_lr=0.0005,q_lr_end=0.0000,saddle_point_optimization=True,seed=1,torch_deterministic=True,track=False,update_epochs=15,update_policy_epochs=300,use_kl_loss=True,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,128,50,10000,15,300,6,1,0.99,0.0005,0.0005,0.0005,5e-06,4,,0.1,True,True,True,0
d06993bd,-41.4360097249349,1713183013,,True,50,2024-04-15_14-10-13,11.453110933303833,813.0859212875366,54061,Nicolass-Air.technicolor.net,127.0.0.1,813.0859212875366,50,"106_trial_index=0,alpha=6,beta=0.0020,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=6,num_steps=512,num_updates=50,policy_lr=0.0005,policy_lr_end=0.0001,q_lr=0.0005,q_lr_end=0.0000,saddle_point_optimization=False,seed=1,torch_deterministic=True,track=False,update_epochs=150,update_policy_epochs=150,use_kl_loss=True,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,512,50,10000,150,150,6,1,0.99,0.0005,0.0005,0.0001,5e-06,6,,0.002,True,False,True,0
7f4d2d32,0.6537157694498698,1713182945,,True,50,2024-04-15_14-09-05,10.832452058792114,729.7049226760864,54081,Nicolass-Air.technicolor.net,127.0.0.1,729.7049226760864,50,"107_trial_index=0,alpha=4,beta=0.0020,buffer_size=10000,capture_video=False,cuda=True,env_id=LunarLander-v2,eta=None,exp_name=QREPS,gamma=0.9900,num_envs=1,num_rollouts=6,num_steps=512,num_updates=50,policy_lr=0.0005,policy_lr_end=0.0005,q_lr=0.0020,q_lr_end=0.0005,saddle_point_optimization=False,seed=1,torch_deterministic=True,track=False,update_epochs=150,update_policy_epochs=150,use_kl_loss=True,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,LunarLander-v2,512,50,10000,150,150,6,1,0.99,0.0005,0.002,0.0005,0.0005,4,,0.002,True,False,True,0
