"Step","charts/episodic_return","LunarLander-v2__ppo__1__1712512743 - charts/episodic_return__MIN","LunarLander-v2__ppo__1__1712512743 - charts/episodic_return__MAX"
"1422","-115.95556640625","-115.95556640625","-115.95556640625"
"1424","-170.69656372070312","-170.69656372070312","-170.69656372070312"
"1426","98.3753662109375","98.3753662109375","98.3753662109375"
"1432","-126.59864044189453","-126.59864044189453","-126.59864044189453"
"1434","-4.211009502410889","-4.211009502410889","-4.211009502410889"
"1435","-136.74916076660156","-136.74916076660156","-136.74916076660156"
"1437","-145.12689208984375","-145.12689208984375","-145.12689208984375"
"1444","40.46699523925781","40.46699523925781","40.46699523925781"
"1445","28.89862060546875","28.89862060546875","28.89862060546875"
"1447","-3.232593536376953","-3.232593536376953","-3.232593536376953"
"1449","18.540773391723633","18.540773391723633","18.540773391723633"
"1455","107.44530487060547","107.44530487060547","107.44530487060547"
"1457","95.5573501586914","95.5573501586914","95.5573501586914"
"1459","39.431373596191406","39.431373596191406","39.431373596191406"
"1461","79.07617950439453","79.07617950439453","79.07617950439453"
"1467","80.48226165771484","80.48226165771484","80.48226165771484"
"1469","44.58378601074219","44.58378601074219","44.58378601074219"
"1471","40.50718688964844","40.50718688964844","40.50718688964844"
"1472","48.89217758178711","48.89217758178711","48.89217758178711"
"1477","-52.82518005371094","-52.82518005371094","-52.82518005371094"
"1480","60.649044036865234","60.649044036865234","60.649044036865234"
"1481","129.41339111328125","129.41339111328125","129.41339111328125"
"1484","46.655364990234375","46.655364990234375","46.655364990234375"
"1488","-98.96785736083984","-98.96785736083984","-98.96785736083984"
"1490","-82.76753997802734","-82.76753997802734","-82.76753997802734"
"1491","49.625003814697266","49.625003814697266","49.625003814697266"
"1493","-85.79531860351562","-85.79531860351562","-85.79531860351562"
"1499","64.37542724609375","64.37542724609375","64.37542724609375"
"1500","18.686912536621094","18.686912536621094","18.686912536621094"
"1502","68.36972045898438","68.36972045898438","68.36972045898438"
"1504","61.05494689941406","61.05494689941406","61.05494689941406"
"1508","-101.1708984375","-101.1708984375","-101.1708984375"
"1510","-129.4807891845703","-129.4807891845703","-129.4807891845703"
"1513","27.819705963134766","27.819705963134766","27.819705963134766"
"1516","39.65483474731445","39.65483474731445","39.65483474731445"
"1519","68.50406646728516","68.50406646728516","68.50406646728516"
"1521","145.15646362304688","145.15646362304688","145.15646362304688"
"1525","-3.163123607635498","-3.163123607635498","-3.163123607635498"
"1527","120.48969268798828","120.48969268798828","120.48969268798828"
"1530","-130.9790496826172","-130.9790496826172","-130.9790496826172"
"1532","101.96495819091797","101.96495819091797","101.96495819091797"
"1537","60.99435806274414","60.99435806274414","60.99435806274414"
"1538","95.9707260131836","95.9707260131836","95.9707260131836"
"1542","24.266149520874023","24.266149520874023","24.266149520874023"
"1544","59.14363479614258","59.14363479614258","59.14363479614258"
"1546","-110.01136016845703","-110.01136016845703","-110.01136016845703"
"1549","-41.391998291015625","-41.391998291015625","-41.391998291015625"
"1551","38.00045394897461","38.00045394897461","38.00045394897461"
"1556","66.45728302001953","66.45728302001953","66.45728302001953"
"1558","58.08860397338867","58.08860397338867","58.08860397338867"
"1560","122.01941680908203","122.01941680908203","122.01941680908203"
"1563","67.77259063720703","67.77259063720703","67.77259063720703"
"1564","-60.88710403442383","-60.88710403442383","-60.88710403442383"
"1566","-64.43517303466797","-64.43517303466797","-64.43517303466797"
"1572","51.965118408203125","51.965118408203125","51.965118408203125"
"1574","176.35565185546875","176.35565185546875","176.35565185546875"
"1575","53.34232711791992","53.34232711791992","53.34232711791992"
"1577","64.4453125","64.4453125","64.4453125"
"1581","-56.100276947021484","-56.100276947021484","-56.100276947021484"
"1583","-66.01895904541016","-66.01895904541016","-66.01895904541016"
"1586","152.4475860595703","152.4475860595703","152.4475860595703"
"1588","-10.174781799316406","-10.174781799316406","-10.174781799316406"
"1589","105.90608215332031","105.90608215332031","105.90608215332031"
"1594","-135.40528869628906","-135.40528869628906","-135.40528869628906"
"1595","44.77070999145508","44.77070999145508","44.77070999145508"
"1599","-1.5679835081100464","-1.5679835081100464","-1.5679835081100464"
"1601","56.65826416015625","56.65826416015625","56.65826416015625"
"1603","147.13360595703125","147.13360595703125","147.13360595703125"
"1605","129.73001098632812","129.73001098632812","129.73001098632812"
"1608","130.11395263671875","130.11395263671875","130.11395263671875"
"1613","101.17914581298828","101.17914581298828","101.17914581298828"
"1615","96.12088775634766","96.12088775634766","96.12088775634766"
"1617","77.66910552978516","77.66910552978516","77.66910552978516"
"1620","87.38678741455078","87.38678741455078","87.38678741455078"
"1621","-69.42344665527344","-69.42344665527344","-69.42344665527344"
"1627","117.53273010253906","117.53273010253906","117.53273010253906"
"1628","136.34915161132812","136.34915161132812","136.34915161132812"
"1629","94.41950225830078","94.41950225830078","94.41950225830078"
"1633","104.27702331542969","104.27702331542969","104.27702331542969"
"1634","-86.99162292480469","-86.99162292480469","-86.99162292480469"
"1639","106.96243286132812","106.96243286132812","106.96243286132812"
"1641","-117.30142974853516","-117.30142974853516","-117.30142974853516"
"1642","107.04225158691406","107.04225158691406","107.04225158691406"
"1646","76.86070251464844","76.86070251464844","76.86070251464844"
"1648","-62.09249496459961","-62.09249496459961","-62.09249496459961"
"1652","70.07817077636719","70.07817077636719","70.07817077636719"
"1653","108.31878662109375","108.31878662109375","108.31878662109375"
"1655","-17.021751403808594","-17.021751403808594","-17.021751403808594"
"1659","75.96652221679688","75.96652221679688","75.96652221679688"
"1664","97.56546020507812","97.56546020507812","97.56546020507812"
"1665","92.0450668334961","92.0450668334961","92.0450668334961"
"1666","117.78799438476562","117.78799438476562","117.78799438476562"
"1670","147.54747009277344","147.54747009277344","147.54747009277344"
"1672","-20.321395874023438","-20.321395874023438","-20.321395874023438"
"1674","151.45489501953125","151.45489501953125","151.45489501953125"
"1677","-51.312477111816406","-51.312477111816406","-51.312477111816406"
"1679","103.56759643554688","103.56759643554688","103.56759643554688"
"1683","74.2168197631836","74.2168197631836","74.2168197631836"
"1686","140.929443359375","140.929443359375","140.929443359375"
"1687","120.49256134033203","120.49256134033203","120.49256134033203"
"1690","96.3206787109375","96.3206787109375","96.3206787109375"
"1692","-95.46994018554688","-95.46994018554688","-95.46994018554688"
"1696","-76.4140625","-76.4140625","-76.4140625"
"1698","121.3655014038086","121.3655014038086","121.3655014038086"
"1700","121.22978210449219","121.22978210449219","121.22978210449219"
"1703","58.907012939453125","58.907012939453125","58.907012939453125"
"1707","78.71314239501953","78.71314239501953","78.71314239501953"
"1708","100.53881072998047","100.53881072998047","100.53881072998047"
"1710","59.42887878417969","59.42887878417969","59.42887878417969"
"1714","62.631874084472656","62.631874084472656","62.631874084472656"
"1718","124.56165313720703","124.56165313720703","124.56165313720703"
"1720","61.10862731933594","61.10862731933594","61.10862731933594"
"1722","74.24124145507812","74.24124145507812","74.24124145507812"
"1725","-44.39936828613281","-44.39936828613281","-44.39936828613281"
"1727","117.81654357910156","117.81654357910156","117.81654357910156"
"1729","224.5418701171875","224.5418701171875","224.5418701171875"
"1732","102.81671142578125","102.81671142578125","102.81671142578125"
"1737","100.67544555664062","100.67544555664062","100.67544555664062"
"1739","56.06317138671875","56.06317138671875","56.06317138671875"
"1741","56.548622131347656","56.548622131347656","56.548622131347656"
"1743","107.73247528076172","107.73247528076172","107.73247528076172"
"1746","112.96260833740234","112.96260833740234","112.96260833740234"
"1751","86.47450256347656","86.47450256347656","86.47450256347656"
"1753","27.34244155883789","27.34244155883789","27.34244155883789"
"1755","111.83477020263672","111.83477020263672","111.83477020263672"
"1758","122.10115051269531","122.10115051269531","122.10115051269531"
"1761","-107.82406616210938","-107.82406616210938","-107.82406616210938"
"1764","50.905357360839844","50.905357360839844","50.905357360839844"
"1765","-40.034664154052734","-40.034664154052734","-40.034664154052734"
"1766","77.03775787353516","77.03775787353516","77.03775787353516"
"1773","148.1522216796875","148.1522216796875","148.1522216796875"
"1775","59.54259490966797","59.54259490966797","59.54259490966797"
"1777","60.3871955871582","60.3871955871582","60.3871955871582"
"1778","108.33053588867188","108.33053588867188","108.33053588867188"
"1784","-29.58794403076172","-29.58794403076172","-29.58794403076172"
"1786","72.06353759765625","72.06353759765625","72.06353759765625"
"1788","74.87669372558594","74.87669372558594","74.87669372558594"
"1790","29.41410255432129","29.41410255432129","29.41410255432129"
"1792","-41.930633544921875","-41.930633544921875","-41.930633544921875"
"1796","-60.628639221191406","-60.628639221191406","-60.628639221191406"
"1797","148.44000244140625","148.44000244140625","148.44000244140625"
"1799","66.91129302978516","66.91129302978516","66.91129302978516"
"1803","-82.20144653320312","-82.20144653320312","-82.20144653320312"
"1805","90.56107330322266","90.56107330322266","90.56107330322266"
"1807","122.85989379882812","122.85989379882812","122.85989379882812"
"1810","108.34852600097656","108.34852600097656","108.34852600097656"
"1813","-25.572921752929688","-25.572921752929688","-25.572921752929688"
"1816","65.02629852294922","65.02629852294922","65.02629852294922"
"1818","74.64816284179688","74.64816284179688","74.64816284179688"
"1819","-82.86332702636719","-82.86332702636719","-82.86332702636719"
"1823","-52.54753112792969","-52.54753112792969","-52.54753112792969"
"1824","79.98521423339844","79.98521423339844","79.98521423339844"
"1826","-31.193817138671875","-31.193817138671875","-31.193817138671875"
"1830","80.92633819580078","80.92633819580078","80.92633819580078"
"1831","-57.424964904785156","-57.424964904785156","-57.424964904785156"
"1836","113.91574096679688","113.91574096679688","113.91574096679688"
"1838","68.71934509277344","68.71934509277344","68.71934509277344"
"1839","198.571533203125","198.571533203125","198.571533203125"
"1843","84.7020263671875","84.7020263671875","84.7020263671875"
"1848","104.94794464111328","104.94794464111328","104.94794464111328"
"1850","76.52804565429688","76.52804565429688","76.52804565429688"
"1851","104.5649185180664","104.5649185180664","104.5649185180664"
"1855","44.248714447021484","44.248714447021484","44.248714447021484"
"1856","-84.49237823486328","-84.49237823486328","-84.49237823486328"
"1860","86.6436538696289","86.6436538696289","86.6436538696289"
"1863","83.03740692138672","83.03740692138672","83.03740692138672"
"1864","131.46994018554688","131.46994018554688","131.46994018554688"
"1868","-21.497459411621094","-21.497459411621094","-21.497459411621094"
"1869","102.52977752685547","102.52977752685547","102.52977752685547"
"1871","-68.7408218383789","-68.7408218383789","-68.7408218383789"
"1874","78.86676788330078","78.86676788330078","78.86676788330078"
"1876","-105.42144775390625","-105.42144775390625","-105.42144775390625"
"1881","110.32586669921875","110.32586669921875","110.32586669921875"
"1882","63.15694808959961","63.15694808959961","63.15694808959961"
"1886","85.50115966796875","85.50115966796875","85.50115966796875"
"1887","42.732242584228516","42.732242584228516","42.732242584228516"
"1889","-47.801124572753906","-47.801124572753906","-47.801124572753906"
"1893","-73.13665771484375","-73.13665771484375","-73.13665771484375"
"1895","35.82141876220703","35.82141876220703","35.82141876220703"
"1897","166.36471557617188","166.36471557617188","166.36471557617188"
"1900","51.30889129638672","51.30889129638672","51.30889129638672"
"1905","107.63105010986328","107.63105010986328","107.63105010986328"
"1906","87.66511535644531","87.66511535644531","87.66511535644531"
"1908","138.19692993164062","138.19692993164062","138.19692993164062"
"1912","66.7619400024414","66.7619400024414","66.7619400024414"
"1914","-82.53844451904297","-82.53844451904297","-82.53844451904297"
"1915","137.32254028320312","137.32254028320312","137.32254028320312"
"1919","80.4076919555664","80.4076919555664","80.4076919555664"
"1923","84.36046600341797","84.36046600341797","84.36046600341797"
"1925","-69.61248779296875","-69.61248779296875","-69.61248779296875"
"1927","79.11724090576172","79.11724090576172","79.11724090576172"
"1928","86.50537872314453","86.50537872314453","86.50537872314453"
"1932","-70.19743347167969","-70.19743347167969","-70.19743347167969"
"1934","-76.65615844726562","-76.65615844726562","-76.65615844726562"
"1936","181.94137573242188","181.94137573242188","181.94137573242188"
"1940","71.80765533447266","71.80765533447266","71.80765533447266"
"1941","206.73423767089844","206.73423767089844","206.73423767089844"
"1943","208.96295166015625","208.96295166015625","208.96295166015625"
"1947","69.75027465820312","69.75027465820312","69.75027465820312"
"1950","173.7869415283203","173.7869415283203","173.7869415283203"
"1952","84.70228576660156","84.70228576660156","84.70228576660156"
"1954","76.32881927490234","76.32881927490234","76.32881927490234"
"1959","80.30970001220703","80.30970001220703","80.30970001220703"
"1961","177.68019104003906","177.68019104003906","177.68019104003906"
"1963","103.89495086669922","103.89495086669922","103.89495086669922"
"1965","59.10175704956055","59.10175704956055","59.10175704956055"
"1969","-51.15847396850586","-51.15847396850586","-51.15847396850586"
"1971","200.25755310058594","200.25755310058594","200.25755310058594"
"1974","104.18757629394531","104.18757629394531","104.18757629394531"
"1975","103.56937408447266","103.56937408447266","103.56937408447266"
"1981","186.1788787841797","186.1788787841797","186.1788787841797"
"1982","144.09780883789062","144.09780883789062","144.09780883789062"
"1984","84.68562316894531","84.68562316894531","84.68562316894531"
"1985","161.3173828125","161.3173828125","161.3173828125"
"1988","-58.26117706298828","-58.26117706298828","-58.26117706298828"
"1991","-68.24232482910156","-68.24232482910156","-68.24232482910156"
"1992","183.21783447265625","183.21783447265625","183.21783447265625"
"1995","79.00447845458984","79.00447845458984","79.00447845458984"
"1997","187.95896911621094","187.95896911621094","187.95896911621094"
"1999","206.89942932128906","206.89942932128906","206.89942932128906"
"2003","92.07638549804688","92.07638549804688","92.07638549804688"
"2005","160.10888671875","160.10888671875","160.10888671875"
"2006","-24.595016479492188","-24.595016479492188","-24.595016479492188"
"2010","73.6666259765625","73.6666259765625","73.6666259765625"
"2011","-121.70878601074219","-121.70878601074219","-121.70878601074219"
"2015","-95.1999282836914","-95.1999282836914","-95.1999282836914"
"2016","109.53317260742188","109.53317260742188","109.53317260742188"
"2018","72.13358306884766","72.13358306884766","72.13358306884766"
"2022","-81.22451782226562","-81.22451782226562","-81.22451782226562"
"2023","80.11727142333984","80.11727142333984","80.11727142333984"
"2026","135.50497436523438","135.50497436523438","135.50497436523438"
"2029","92.7744369506836","92.7744369506836","92.7744369506836"
"2033","83.10383605957031","83.10383605957031","83.10383605957031"
"2035","60.537315368652344","60.537315368652344","60.537315368652344"
"2038","106.4988021850586","106.4988021850586","106.4988021850586"
"2041","81.79020690917969","81.79020690917969","81.79020690917969"
"2043","140.35293579101562","140.35293579101562","140.35293579101562"
"2046","71.45280456542969","71.45280456542969","71.45280456542969"
"2048","140.96258544921875","140.96258544921875","140.96258544921875"
"2051","77.32670593261719","77.32670593261719","77.32670593261719"
"2052","191.27784729003906","191.27784729003906","191.27784729003906"
"2054","-75.46730041503906","-75.46730041503906","-75.46730041503906"
"2056","-103.10877990722656","-103.10877990722656","-103.10877990722656"
"2060","200.43954467773438","200.43954467773438","200.43954467773438"
"2062","193.75860595703125","193.75860595703125","193.75860595703125"
"2065","93.96575164794922","93.96575164794922","93.96575164794922"
"2068","95.56420135498047","95.56420135498047","95.56420135498047"
"2070","195.547607421875","195.547607421875","195.547607421875"
"2071","210.30987548828125","210.30987548828125","210.30987548828125"
"2075","-82.8707504272461","-82.8707504272461","-82.8707504272461"
"2077","197.82955932617188","197.82955932617188","197.82955932617188"
"2078","72.62541198730469","72.62541198730469","72.62541198730469"
"2079","158.65414428710938","158.65414428710938","158.65414428710938"
"2083","-50.3011474609375","-50.3011474609375","-50.3011474609375"
"2084","-96.0358657836914","-96.0358657836914","-96.0358657836914"
"2086","138.94296264648438","138.94296264648438","138.94296264648438"
"2087","-68.36058044433594","-68.36058044433594","-68.36058044433594"
"2092","-37.330684661865234","-37.330684661865234","-37.330684661865234"
"2095","97.30350494384766","97.30350494384766","97.30350494384766"
"2098","54.43243408203125","54.43243408203125","54.43243408203125"
"2099","65.47554016113281","65.47554016113281","65.47554016113281"
"2101","117.63591003417969","117.63591003417969","117.63591003417969"
"2107","53.62033462524414","53.62033462524414","53.62033462524414"
"2109","110.11536407470703","110.11536407470703","110.11536407470703"
"2110","107.69083404541016","107.69083404541016","107.69083404541016"
"2112","92.4609603881836","92.4609603881836","92.4609603881836"
"2117","-91.7206039428711","-91.7206039428711","-91.7206039428711"
"2119","94.48967742919922","94.48967742919922","94.48967742919922"
"2121","74.27061462402344","74.27061462402344","74.27061462402344"
"2122","91.8786849975586","91.8786849975586","91.8786849975586"
"2126","-10.608139038085938","-10.608139038085938","-10.608139038085938"
"2128","189.27838134765625","189.27838134765625","189.27838134765625"
"2132","71.83673095703125","71.83673095703125","71.83673095703125"
"2134","74.63494873046875","74.63494873046875","74.63494873046875"
"2138","65.29622650146484","65.29622650146484","65.29622650146484"
"2140","78.0367660522461","78.0367660522461","78.0367660522461"
"2141","134.7071533203125","134.7071533203125","134.7071533203125"
"2143","192.77703857421875","192.77703857421875","192.77703857421875"
