time/steps,time/epochs,time/steps_per_second,time/dataset,time/preprocess,time/train_step,train/env_steps,train/q_loss,train/target_q,train/value_loss,train/target_v,train/alpha_loss,train/actor_loss,train/entropy,train/alpha,train/reward,train/length,train/num_ep,eval/reward,eval/stddev,eval/length,eval/discount,eval/early_termination,step
160000,0,64.17524416650448,0.0007264614105224609,0.00013780593872070312,0.016821861267089844,159988.0,0.03279556699097157,-2.549378080368042,-0.9981996488571167,-2.44762731552124,0.0003584601605931918,2.465948075056076,-5.92353351910909,0.0046877948722491665,323.8057865785981,1000.0,160.0,178.3544531246405,99.41538571234543,1000.0,1000.0,0.0,160000
161000,0,61.2971130772311,0.00067901611328125,0.00013566017150878906,0.01642894744873047,160988.0,0.035852768793702125,-2.5991332721710205,-0.997698392868042,-2.4983907985687255,4.961138862806062e-05,2.6019945641358695,-5.989553888638814,0.00474422281452765,82.5896268409861,1000.0,161.0,268.82240082287416,79.85017884413256,1000.0,1000.0,0.0,161000
162000,0,66.25113964551102,0.000667572021484375,0.00013566017150878906,0.01607966423034668,161988.0,0.037126761227846146,-2.6576812744140623,-0.9977848529815674,-2.5558753299713133,-0.0010885282863455359,2.6137651602427163,-6.220581452051799,0.004935082358618577,280.84522910576703,1000.0,162.0,200.09897352340454,79.07150930244293,1000.0,1000.0,0.0,162000
163000,0,66.23431668004733,0.0007386207580566406,0.0001437664031982422,0.016684293746948242,162988.0,0.0412806075066328,-2.6117286014556886,-0.9976707506179809,-2.5086228799819947,0.0002533705943884949,2.633747935295105,-5.94954252243042,0.00501762287846456,243.07892687017872,1000.0,163.0,222.7700347848157,79.75856310296949,1000.0,1000.0,0.0,163000
164000,0,67.59712070674968,0.0009377002716064453,0.00018358230590820312,0.017545223236083984,163988.0,0.035630915835499766,-2.594026527404785,-0.9981150221824646,-2.492222981452942,0.00013448345513703922,2.587134003639221,-5.972956458727519,0.004972587378385167,238.01663202139787,1000.0,164.0,263.51425140389847,51.01251221081457,1000.0,1000.0,0.0,164000
165000,0,66.17266374101827,0.0006439685821533203,0.00017714500427246094,0.016743183135986328,164988.0,0.04413927972316742,-2.60446982383728,-0.9974755907058716,-2.501446008682251,-0.00026735089462211664,2.6288724342981973,-6.053694128990173,0.004979097905258338,128.33051711618836,1000.0,165.0,215.78001112803517,88.79005805694696,1000.0,1000.0,0.0,165000
166000,0,67.30913290167031,0.0006859302520751953,0.00018215179443359375,0.01679372787475586,165988.0,0.03898799315094948,-2.5754691886901857,-0.9978308773040772,-2.4738476037979127,-0.00030058367701712996,2.413335074981054,-6.060925602912903,0.004933676837633054,327.89410360555036,1000.0,166.0,254.42453605227246,93.84161131024307,1000.0,1000.0,0.0,166000
167000,0,66.49531966489042,0.0006873607635498047,0.0001354217529296875,0.01656508445739746,166988.0,0.03604349479079247,-2.568736963272095,-0.9978845381736755,-2.470755558013916,0.0007581082251514696,2.371293326218923,-5.843543450037639,0.00484486436471343,255.49642176165804,1000.0,167.0,260.0694232914428,68.71270680107276,1000.0,1000.0,0.0,167000
168000,0,67.51164386824948,0.0010771751403808594,0.00017762184143066406,0.018041610717773438,167988.0,0.03679316893219948,-2.5219144582748414,-0.997777841091156,-2.4278918361663817,-2.7863609526927274e-05,2.4587062199910483,-6.005846738815308,0.004764920721451442,332.3071302187959,1000.0,168.0,222.17524544879058,113.28752898765562,1000.0,1000.0,0.0,168000
169000,0,65.85783902709554,0.0006227493286132812,0.00012993812561035156,0.016674041748046875,168988.0,0.0406894963234663,-2.5467673110961915,-0.9976883888244629,-2.4527758026123045,-0.00012954089591706483,2.5417310992876687,-6.0277591943740845,0.0046666356502100825,254.01653939712918,1000.0,169.0,252.64019225200832,101.27112420276812,1000.0,1000.0,0.0,169000
170000,0,66.93750398978615,0.000637054443359375,0.00013780593872070312,0.016807079315185547,169988.0,0.03982463613152504,-2.5440442943573,-0.9978557252883911,-2.4531755352020266,-0.00030584183089861955,2.4178895950317383,-6.066542665163676,0.004596765385940671,366.1389082613294,1000.0,170.0,270.52719792249525,68.1844140688627,1000.0,1000.0,0.0,170000
171000,0,62.95700561318441,0.0006906986236572266,0.00012922286987304688,0.01671314239501953,170988.0,0.03482823744416237,-2.4911706256866455,-0.9980987906455994,-2.396752562522888,-0.0003936514670688969,2.377668817838033,-6.084624409675598,0.004651756569122274,259.29146627949353,1000.0,171.0,325.5037677228304,36.73164677413372,1000.0,1000.0,0.0,171000
172000,0,60.71595043250827,0.0007283687591552734,0.0001442432403564453,0.01685333251953125,171988.0,0.036304998248815536,-2.433750205039978,-0.9980147385597229,-2.3404856061935426,0.00011966696183662862,2.346784700949987,-5.974822560946147,0.004752567154355347,353.11184748176186,1000.0,172.0,343.34242226932076,72.7186179225422,1000.0,1000.0,0.0,172000
173000,0,67.81215744731762,0.000640869140625,0.00014019012451171875,0.01670360565185547,172988.0,0.03736983835697174,-2.3882716941833495,-0.9979301023483277,-2.298455514907837,0.0004225600399270964,2.3747305274009705,-5.91125734647115,0.004761497412497799,358.11739508092916,1000.0,173.0,257.97498786405976,87.44153399607819,1000.0,1000.0,0.0,173000
174000,0,67.7053645106261,0.0006661415100097656,0.0001354217529296875,0.01688218116760254,173988.0,0.04064328067004681,-2.2991423082351683,-0.9976769495010376,-2.20758451461792,0.0002243013489836206,2.2810068130493164,-5.952897906303406,0.004761992953717709,361.496287738269,1000.0,174.0,302.0772505405336,46.817608092387005,1000.0,1000.0,0.0,174000
175000,0,67.30520134895907,0.0007085800170898438,0.00014090538024902344,0.016249895095825195,174988.0,0.04005989596247673,-2.209825038909912,-0.9976289391517639,-2.1146219682693483,-0.0005670446601773923,2.062491089105606,-6.118178407351176,0.004797753489886721,301.11307019564686,1000.0,175.0,290.14233518403387,96.29201457022839,1000.0,1000.0,0.0,175000
176000,0,67.64683492530034,0.0009436607360839844,0.0001976490020751953,0.017602920532226562,175988.0,0.03784943982958794,-2.2607993268966675,-0.9975355648994446,-2.1674693965911866,0.00018892628819836924,2.2861098448435464,-5.961061398188273,0.0048508353453750415,324.89774735193805,1000.0,176.0,263.59314024627,87.51476541636906,1000.0,1000.0,0.0,176000
177000,0,66.46021232768183,0.0006520748138427734,0.00019049644470214844,0.016691207885742188,176988.0,0.042941966727375984,-2.2048582315444945,-0.997422776222229,-2.113914957046509,-0.0002748475120218548,2.2391682465871177,-6.0555606285731,0.004947246479180952,302.855149409014,1000.0,177.0,178.89723037643782,86.99450341211016,1000.0,1000.0,0.0,177000
178000,0,66.59029077875464,0.0006392002105712891,0.00013327598571777344,0.016624927520751953,177988.0,0.04460932552814484,-2.2052703666687012,-0.9974820995330811,-2.1141315841674806,-0.0006297030655938821,2.012364387512207,-6.12467622756958,0.005050977148736517,300.0793534660355,1000.0,178.0,278.623868576052,73.09111464752958,1000.0,1000.0,0.0,178000
179000,0,66.82565154270988,0.0006320476531982422,0.00013518333435058594,0.016758441925048828,178988.0,0.04544548913836479,-2.095509810447693,-0.9972582149505616,-2.0026479721069337,-0.0003626118026052912,2.0734841028849282,-6.070718328158061,0.005127559959267576,300.6841666542139,1000.0,179.0,287.4073773176436,81.1683103856488,1000.0,1000.0,0.0,179000
180000,0,66.7813469047481,0.0006430149078369141,0.00013446807861328125,0.016800403594970703,179988.0,0.04052582174539566,-2.2415053129196165,-0.9974574470520019,-2.147615237236023,-0.0007197346967586782,2.1672200361887612,-6.139822204907735,0.005148070747964084,203.96822446458543,1000.0,180.0,300.3581632149338,79.07722057546735,1000.0,1000.0,0.0,180000
181000,0,67.17309222386076,0.0006103515625,0.00013566017150878906,0.01665210723876953,180988.0,0.051333433389663695,-2.2702980184555055,-0.9975492286682129,-2.175331416130066,-0.00047384507342940196,2.247566799322764,-6.0917900403340655,0.005162723013199866,169.2293198216019,1000.0,181.0,247.4008876535635,130.4386474710955,1000.0,1000.0,0.0,181000
182000,0,66.61872075913789,0.0006799697875976562,0.00013971328735351562,0.01701951026916504,181988.0,0.04624266050755978,-2.256185669898987,-0.9974925827980041,-2.161968665122986,-0.00018445141176925972,2.2009009619553885,-6.035645564397176,0.005175376582580308,336.34425173131933,1000.0,182.0,144.67111226584763,82.89295202710784,1000.0,1000.0,0.0,182000
183000,0,67.42001004314953,0.0006663799285888672,0.00017404556274414062,0.017162561416625977,182988.0,0.04108724743127823,-2.305146641731262,-0.9976052021980286,-2.211033082008362,-0.0004173103813324512,2.2252653737862906,-6.080580512682597,0.005179029190912843,191.3348047754916,1000.0,183.0,240.85805486883996,87.69350136723688,1000.0,1000.0,0.0,183000
184000,0,61.82247828558087,0.0006568431854248047,0.00013494491577148438,0.016657352447509766,183988.0,0.05357514619827271,-2.207660927772522,-0.9973567795753479,-2.114544219970703,0.0003853647649521008,2.076477507750193,-5.925497015317281,0.005172372601615886,214.43690172036762,1000.0,184.0,309.2816203000023,88.19224740915837,1000.0,1000.0,0.0,184000
185000,0,61.09436341199379,0.0009665489196777344,0.000202178955078125,0.01781606674194336,184988.0,0.057058308199048044,-2.194134221076965,-0.9972303485870362,-2.09495325088501,-0.0008673920468330228,2.1743815342585244,-6.166484276453654,0.005209908626663188,368.4125782205535,1000.0,185.0,287.09852774529105,76.71856931929528,1000.0,1000.0,0.0,185000
186000,0,61.1843759791854,0.0006182193756103516,0.0001304149627685547,0.017112016677856445,185988.0,0.04699642442166805,-2.299081411361694,-0.997811496257782,-2.200691900253296,-0.0007383650408883113,2.2405110398928323,-6.140957474708557,0.005238406088513632,242.43341868409271,1000.0,186.0,197.4568925436679,105.4508145112177,1000.0,1000.0,0.0,186000
187000,0,67.01296576547098,0.0006213188171386719,0.00013446807861328125,0.016864299774169922,186988.0,0.04618753135204315,-2.193333110809326,-0.9977027034759521,-2.096835246086121,4.145907951169647e-05,2.01926726102829,-5.992103497187297,0.005249091850904127,388.4146651358103,1000.0,187.0,268.59842915057504,90.40774923982521,1000.0,1000.0,0.0,187000
188000,0,67.54717491614386,0.0007491111755371094,0.00015544891357421875,0.01659393310546875,187988.0,0.05802317045629025,-2.236275291442871,-0.9974976825714111,-2.13800657749176,-0.00012132306195174654,2.198044538497925,-6.023035327593486,0.005267462382713954,119.04295321970244,1000.0,188.0,257.49391114601303,84.63651288131963,1000.0,1000.0,0.0,188000
189000,0,67.69461193817867,0.000885009765625,0.00017404556274414062,0.017004966735839844,188988.0,0.05165408805012703,-2.243892593383789,-0.9975968742370606,-2.1447880601882936,-0.00039939422519334283,2.19620273510615,-6.076531410217285,0.005220065436636408,303.53309449654466,1000.0,189.0,286.39306927384985,92.12551740651529,1000.0,1000.0,0.0,189000
190000,0,66.8985990273132,0.0009396076202392578,0.00016307830810546875,0.02074575424194336,189988.0,0.04912819504737854,-2.2221480894088743,-0.9975132656097412,-2.1247218465805053,-0.000524432392315551,2.144233544667562,-6.101003448168437,0.005192261848909159,185.58246471698632,1000.0,190.0,284.85279995516083,84.44320248150139,1000.0,1000.0,0.0,190000
191000,0,67.3531890403075,0.0007090568542480469,0.00014209747314453125,0.017319917678833008,190988.0,0.05293871961534023,-2.401078882217407,-0.9971338701248169,-2.304318642616272,0.0009143581846728921,2.3381779988606772,-5.822422385215759,0.005148483285059531,68.57780340277675,1000.0,191.0,359.41372652529486,31.024516726379865,1000.0,1000.0,0.0,191000
192000,0,67.50008368502502,0.0007269382476806641,0.00013566017150878906,0.016833782196044922,191988.0,0.055779740512371064,-2.370401997566223,-0.9971390581130981,-2.2721996784210203,0.0005249636499987295,2.3429059187571206,-5.897680401802063,0.005130360873105626,376.0106494335813,1000.0,192.0,282.73930474938055,120.8509653984048,1000.0,1000.0,0.0,192000
193000,0,67.86499953724409,0.0006492137908935547,0.0001285076141357422,0.016730785369873047,192988.0,0.06045587003231048,-2.1992919921875,-0.9970298004150391,-2.1004629802703856,-8.953797563056772e-05,2.069027692079544,-6.0174276034037275,0.005138813401572406,396.53509169352185,1000.0,193.0,334.4419413894756,39.88526400069461,1000.0,1000.0,0.0,193000
194000,0,65.74370903071893,0.0007085800170898438,0.00014925003051757812,0.016817569732666016,193988.0,0.060956061035394665,-2.410424580574036,-0.9962042689323425,-2.318384623527527,-5.259900111317013e-06,2.382539133230845,-6.001018683115642,0.005150994906822841,299.84182389951565,1000.0,194.0,347.0092855743275,63.76855371278246,1000.0,1000.0,0.0,194000
195000,0,67.1851433243247,0.0006613731384277344,0.0001361370086669922,0.016476869583129883,194988.0,0.05157348170876503,-2.2353841066360474,-0.9974316263198852,-2.1372633600234985,-0.00035160812209748354,2.170335610707601,-6.068021853764852,0.005170075843731563,229.77853917402703,1000.0,195.0,265.72330710961296,125.97769370721612,1000.0,1000.0,0.0,195000
196000,0,67.11625215703745,0.0006742477416992188,0.00015020370483398438,0.016925573348999023,195988.0,0.05455616146326065,-2.2239727687835695,-0.9973514175415039,-2.1242636537551878,-0.00041939925965076935,2.1745083729426065,-6.081204811731975,0.005165028230597575,336.9204809866083,1000.0,196.0,280.5796321932622,120.03245949461571,1000.0,1000.0,0.0,196000
197000,0,63.43810196792086,0.0007171630859375,0.0001437664031982422,0.016619443893432617,196988.0,0.055774624198675155,-2.408738398551941,-0.9972865509986878,-2.3137193870544435,0.0012482878931526404,2.415495882431666,-5.7603477239608765,0.005208599691589673,139.69811369534222,1000.0,197.0,304.9049446705309,69.97722505770217,1000.0,1000.0,0.0,197000
198000,0,60.408768055785195,0.0006928443908691406,0.0001366138458251953,0.0164492130279541,197988.0,0.05048512473702431,-2.2127783918380737,-0.9975319647789002,-2.1163554573059082,-0.00016693978856589334,2.1894340912501016,-6.0320184628168745,0.00521542193988959,271.4512296716767,1000.0,198.0,321.16659421477556,53.95798754916278,1000.0,1000.0,0.0,198000
199000,0,67.54417268411459,0.0006368160247802734,0.00018930435180664062,0.016824960708618164,198988.0,0.05799069240689278,-2.315960474014282,-0.997391004562378,-2.2233182859420775,-5.9718945218871035e-05,2.1954778333504996,-6.011462728182475,0.005215456398824851,364.2595290494881,1000.0,199.0,289.50793526516713,85.56639488746603,1000.0,1000.0,0.0,199000
200000,0,66.29604269446536,0.0006477832794189453,0.0001690387725830078,0.01680922508239746,199988.0,0.06412884786725044,-2.310631260871887,-0.9964733576774597,-2.2100964975357056,-0.000546730220473061,2.3215177158514657,-6.104678829511006,0.005223199725151062,200.70090047754766,1000.0,200.0,290.71275456132446,89.815423083032,1000.0,1000.0,0.0,200000
