trial_id,reward,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/exp_name,config/seed,config/torch_deterministic,config/cuda,config/track,config/wandb_project_name,config/wandb_entity,config/capture_video,config/env_id,config/total_timesteps,config/num_envs,config/num_steps,config/anneal_lr,config/gamma,config/num_minibatches,config/policy_lr_start,config/q_lr_start,config/alpha,config/eta,config/update_epochs,config/autotune,config/target_entropy_scale,config/saddle_point_optimization,config/use_kl_loss,config/q_histogram,config/batch_size,config/minibatch_size,config/num_iterations,config/__trial_index__
d3614291,-1000,1712563978,,True,209,2024-04-08_10-12-58,0.08609890937805176,7.859615802764893,61446,Nicolass-Air.technicolor.net,127.0.0.1,7.859615802764893,209,"11_trial_index=0,alpha=0.5000,anneal_lr=True,autotune=False,batch_size=0,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=6,num_iterations=0,num_minibatches=8,num_steps=256,policy_lr_start=0.0010,q_histogram=False,q_lr_start=0.0025,saddle_point_optimization=True,seed=0,target_entropy_scale=0.7000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,6,256,True,0.99,8,0.001,0.0025,0.5,,50,False,0.7,True,True,False,0,0,0,0
c1429ded,[23.],1712564016,,True,2205,2024-04-08_10-13-36,0.010187625885009766,21.21431612968445,61498,Nicolass-Air.technicolor.net,127.0.0.1,21.21431612968445,2205,"12_trial_index=0,alpha=4.0000,anneal_lr=True,autotune=True,batch_size=0,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=8,num_steps=500,policy_lr_start=0.0025,q_histogram=False,q_lr_start=0.0010,saddle_point_optimization=True,seed=0,target_entropy_scale=0.5000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=4,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,500,True,0.99,8,0.0025,0.001,4.0,,4,True,0.5,True,True,False,0,0,0,0
d1efc790,-1000,1712563991,,True,133,2024-04-08_10-13-11,3.301048994064331,12.434155941009521,61446,Nicolass-Air.technicolor.net,127.0.0.1,12.434155941009521,133,"13_trial_index=0,alpha=6.0000,anneal_lr=True,autotune=False,batch_size=0,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=16,num_steps=256,policy_lr_start=0.0025,q_histogram=False,q_lr_start=0.0010,saddle_point_optimization=True,seed=0,target_entropy_scale=0.8900,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,256,True,0.99,16,0.0025,0.001,6.0,,50,False,0.89,True,True,False,0,0,0,0
96ade293,[16.],1712564027,,True,2606,2024-04-08_10-13-47,0.00031304359436035156,18.07982635498047,61508,Nicolass-Air.technicolor.net,127.0.0.1,18.07982635498047,2606,"14_trial_index=0,alpha=2.0000,anneal_lr=True,autotune=True,batch_size=0,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=6,num_iterations=0,num_minibatches=4,num_steps=500,policy_lr_start=0.0010,q_histogram=False,q_lr_start=0.0003,saddle_point_optimization=True,seed=0,target_entropy_scale=0.5000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=4,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,6,500,True,0.99,4,0.001,0.00025,2.0,,4,True,0.5,True,True,False,0,0,0,0
e1402b8c,-1000,1712564005,,True,198,2024-04-08_10-13-25,0.6736447811126709,10.596907377243042,61446,Nicolass-Air.technicolor.net,127.0.0.1,10.596907377243042,198,"15_trial_index=0,alpha=1.5000,anneal_lr=True,autotune=True,batch_size=0,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=6,num_iterations=0,num_minibatches=8,num_steps=256,policy_lr_start=0.0003,q_histogram=False,q_lr_start=0.0025,saddle_point_optimization=True,seed=0,target_entropy_scale=0.3000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,6,256,True,0.99,8,0.00025,0.0025,1.5,,50,True,0.3,True,True,False,0,0,0,0
a4b55aca,-1000,1712564000,,True,84,2024-04-08_10-13-20,0.3117549419403076,0.7947568893432617,61468,Nicolass-Air.technicolor.net,127.0.0.1,0.7947568893432617,84,"16_trial_index=0,alpha=4.0000,anneal_lr=True,autotune=False,batch_size=0,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=8,num_steps=500,policy_lr_start=0.1000,q_histogram=False,q_lr_start=0.0010,saddle_point_optimization=True,seed=0,target_entropy_scale=0.7000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,500,True,0.99,8,0.1,0.001,4.0,,10,False,0.7,True,True,False,0,0,0,0
51cbb4e4,-1000,1712564001,,True,84,2024-04-08_10-13-21,0.5017900466918945,1.0786964893341064,61468,Nicolass-Air.technicolor.net,127.0.0.1,1.0786964893341064,84,"17_trial_index=0,alpha=1.5000,anneal_lr=True,autotune=True,batch_size=0,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=8,num_steps=500,policy_lr_start=0.1000,q_histogram=False,q_lr_start=0.0025,saddle_point_optimization=True,seed=0,target_entropy_scale=0.8900,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=100,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,500,True,0.99,8,0.1,0.0025,1.5,,100,True,0.89,True,True,False,0,0,0,0
6c77df6c,[20.],1712564062,,True,2272,2024-04-08_10-14-22,6.699562072753906e-05,49.76427221298218,61468,Nicolass-Air.technicolor.net,127.0.0.1,49.76427221298218,2272,"18_trial_index=0,alpha=2.0000,anneal_lr=True,autotune=True,batch_size=0,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=16,num_steps=256,policy_lr_start=0.0025,q_histogram=False,q_lr_start=0.0003,saddle_point_optimization=True,seed=0,target_entropy_scale=0.7000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,256,True,0.99,16,0.0025,0.00025,2.0,,10,True,0.7,True,True,False,0,0,0,0
26673fd0,[16.],1712564048,,True,2214,2024-04-08_10-14-08,0.006211042404174805,30.795544624328613,61477,Nicolass-Air.technicolor.net,127.0.0.1,30.795544624328613,2214,"19_trial_index=0,alpha=8.0000,anneal_lr=True,autotune=False,batch_size=0,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=4,num_steps=500,policy_lr_start=0.0010,q_histogram=False,q_lr_start=0.0003,saddle_point_optimization=True,seed=0,target_entropy_scale=0.7000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,500,True,0.99,4,0.001,0.00025,8.0,,10,False,0.7,True,True,False,0,0,0,0
77906cc7,[15.],1712564051,,True,2821,2024-04-08_10-14-11,0.0023131370544433594,28.760529041290283,61446,Nicolass-Air.technicolor.net,127.0.0.1,28.760529041290283,2821,"20_trial_index=0,alpha=8.0000,anneal_lr=True,autotune=True,batch_size=0,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=4,num_steps=500,policy_lr_start=0.0010,q_histogram=False,q_lr_start=0.0003,saddle_point_optimization=True,seed=0,target_entropy_scale=0.7000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,500,True,0.99,4,0.001,0.00025,8.0,,10,True,0.7,True,True,False,0,0,0,0
27e5b9d0,[13.],1712564061,,True,2230,2024-04-08_10-14-21,0.006463050842285156,34.85015869140625,61549,Nicolass-Air.technicolor.net,127.0.0.1,34.85015869140625,2230,"21_trial_index=0,alpha=8.0000,anneal_lr=True,autotune=False,batch_size=0,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=16,num_steps=500,policy_lr_start=0.0025,q_histogram=False,q_lr_start=0.0003,saddle_point_optimization=True,seed=0,target_entropy_scale=0.7000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,500,True,0.99,16,0.0025,0.00025,8.0,,10,False,0.7,True,True,False,0,0,0,0
129ef997,[13.],1712564081,,True,2105,2024-04-08_10-14-41,0.0017008781433105469,57.290217876434326,61498,Nicolass-Air.technicolor.net,127.0.0.1,57.290217876434326,2105,"22_trial_index=0,alpha=6.0000,anneal_lr=True,autotune=False,batch_size=0,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=6,num_iterations=0,num_minibatches=4,num_steps=500,policy_lr_start=0.0010,q_histogram=False,q_lr_start=0.0010,saddle_point_optimization=True,seed=0,target_entropy_scale=0.3000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,6,500,True,0.99,4,0.001,0.001,6.0,,50,False,0.3,True,True,False,0,0,0,0
b4713c88,-1000,1712564084,,True,71,2024-04-08_10-14-44,0.13184690475463867,0.28841137886047363,61508,Nicolass-Air.technicolor.net,127.0.0.1,0.28841137886047363,71,"23_trial_index=0,alpha=4.0000,anneal_lr=True,autotune=False,batch_size=0,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=6,num_iterations=0,num_minibatches=8,num_steps=256,policy_lr_start=0.0003,q_histogram=False,q_lr_start=0.1000,saddle_point_optimization=True,seed=0,target_entropy_scale=0.5000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,6,256,True,0.99,8,0.00025,0.1,4.0,,10,False,0.5,True,True,False,0,0,0,0
6e69ee29,[18.],1712564116,,True,2192,2024-04-08_10-15-16,0.0015721321105957031,25.780629873275757,61508,Nicolass-Air.technicolor.net,127.0.0.1,25.780629873275757,2192,"24_trial_index=0,alpha=8.0000,anneal_lr=True,autotune=False,batch_size=0,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=16,num_steps=500,policy_lr_start=0.0010,q_histogram=False,q_lr_start=0.0003,saddle_point_optimization=True,seed=0,target_entropy_scale=0.7000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,500,True,0.99,16,0.001,0.00025,8.0,,10,False,0.7,True,True,False,0,0,0,0
1fa8d8eb,[26.],1712564121,,True,2154,2024-04-08_10-15-21,0.001991748809814453,22.489267826080322,61606,Nicolass-Air.technicolor.net,127.0.0.1,22.489267826080322,2154,"25_trial_index=0,alpha=0.5000,anneal_lr=True,autotune=False,batch_size=0,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=4,num_steps=500,policy_lr_start=0.0010,q_histogram=False,q_lr_start=0.0025,saddle_point_optimization=True,seed=0,target_entropy_scale=0.7000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,500,True,0.99,4,0.001,0.0025,0.5,,10,False,0.7,True,True,False,0,0,0,0
0fc7741c,[19.],1712564127,,True,2257,2024-04-08_10-15-27,0.016594886779785156,19.424866199493408,61613,Nicolass-Air.technicolor.net,127.0.0.1,19.424866199493408,2257,"26_trial_index=0,alpha=2.0000,anneal_lr=True,autotune=False,batch_size=0,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=6,num_iterations=0,num_minibatches=4,num_steps=500,policy_lr_start=0.0010,q_histogram=False,q_lr_start=0.0003,saddle_point_optimization=True,seed=0,target_entropy_scale=0.5000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,6,500,True,0.99,4,0.001,0.00025,2.0,,10,False,0.5,True,True,False,0,0,0,0
89bd238a,-1000,1712564119,,True,602,2024-04-08_10-15-19,0.2350451946258545,11.185382843017578,61618,Nicolass-Air.technicolor.net,127.0.0.1,11.185382843017578,602,"27_trial_index=0,alpha=2.0000,anneal_lr=True,autotune=True,batch_size=0,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=16,num_steps=500,policy_lr_start=0.0010,q_histogram=False,q_lr_start=0.0025,saddle_point_optimization=True,seed=0,target_entropy_scale=0.5000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,500,True,0.99,16,0.001,0.0025,2.0,,10,True,0.5,True,True,False,0,0,0,0
5f40cd82,[28.],1712564190,,True,1952,2024-04-08_10-16-30,0.005738019943237305,62.61261034011841,61623,Nicolass-Air.technicolor.net,127.0.0.1,62.61261034011841,1952,"28_trial_index=0,alpha=2.0000,anneal_lr=True,autotune=False,batch_size=0,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=16,num_steps=256,policy_lr_start=0.0025,q_histogram=False,q_lr_start=0.0003,saddle_point_optimization=True,seed=0,target_entropy_scale=0.8900,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,256,True,0.99,16,0.0025,0.00025,2.0,,10,False,0.89,True,True,False,0,0,0,0
8428b980,-1000,1712564136,,True,612,2024-04-08_10-15-36,0.12613201141357422,12.840534925460815,61508,Nicolass-Air.technicolor.net,127.0.0.1,12.840534925460815,612,"29_trial_index=0,alpha=2.0000,anneal_lr=True,autotune=True,batch_size=0,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=16,num_steps=500,policy_lr_start=0.0010,q_histogram=False,q_lr_start=0.0025,saddle_point_optimization=True,seed=0,target_entropy_scale=0.8900,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,500,True,0.99,16,0.001,0.0025,2.0,,10,True,0.89,True,True,False,0,0,0,0
6b564ae2,[16.],1712564197,,True,2096,2024-04-08_10-16-37,0.004049777984619141,61.42850661277771,61618,Nicolass-Air.technicolor.net,127.0.0.1,61.42850661277771,2096,"30_trial_index=0,alpha=0.5000,anneal_lr=True,autotune=False,batch_size=0,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,minibatch_size=0,num_envs=4,num_iterations=0,num_minibatches=16,num_steps=256,policy_lr_start=0.0010,q_histogram=False,q_lr_start=0.0003,saddle_point_optimization=True,seed=0,target_entropy_scale=0.5000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,256,True,0.99,16,0.001,0.00025,0.5,,10,False,0.5,True,True,False,0,0,0,0
