trial_id,reward,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/exp_name,config/seed,config/torch_deterministic,config/cuda,config/track,config/wandb_project_name,config/wandb_entity,config/capture_video,config/env_id,config/total_timesteps,config/num_envs,config/gamma,config/tau,config/eta,config/num_steps,config/update_epochs,config/target_network_frequency,config/policy_lr_start,config/q_lr_start,config/beta,config/alpha,config/use_kl_loss,config/anneal_lr,config/target_network,config/policy_activation,config/num_hidden_layers,config/hidden_size,config/q_activation,config/q_hidden_size,config/q_num_hidden_layers,config/q_optimizer,config/actor_optimizer,config/eps,config/saddle_point_optimization,config/parametrized_sampler,config/q_histogram,config/batch_size,config/num_iterations,config/__trial_index__
d5d383e0,19.93000030517578,1713829875,,True,25,2024-04-23_01-51-15,9.013782024383545,240.64299082756042,81627,Nicolass-Air.technicolor.net,127.0.0.1,240.64299082756042,25,"102_trial_index=1,actor_optimizer=SGD,alpha=8,anneal_lr=False,batch_size=0,beta=0.0014,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,num_envs=4,num_hidden_layers=2,num_iterations=0,num_steps=500,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0002,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0001,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=True,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,500,50,6,0.00018699714082331834,0.00010597827338769938,0.0013593334918785606,8,False,False,True,ReLU,2,512,Tanh,64,4,SGD,SGD,1e-08,True,False,False,0,0,1
01d175ab,-1000.0,1713829721,,True,9,2024-04-23_01-48-41,5.815498113632202,76.20540308952332,81637,Nicolass-Air.technicolor.net,127.0.0.1,76.20540308952332,9,"103_trial_index=0,actor_optimizer=RMSprop,alpha=10,anneal_lr=False,batch_size=0,beta=0.0025,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,num_envs=4,num_hidden_layers=2,num_iterations=0,num_steps=500,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0001,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0001,q_num_hidden_layers=4,q_optimizer=Adam,saddle_point_optimization=True,seed=0,target_network=True,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,500,50,6,0.0001167915996579727,0.0001038366209341643,0.0024720379441869394,10,False,False,True,ReLU,2,512,ReLU,64,4,Adam,RMSprop,1e-08,True,False,False,0,0,0
a4223264,-1000.0,1713829741,,True,10,2024-04-23_01-49-01,1.216134786605835,83.94990682601929,81653,Nicolass-Air.technicolor.net,127.0.0.1,83.94990682601929,10,"104_trial_index=1,actor_optimizer=RMSprop,alpha=10,anneal_lr=False,batch_size=0,beta=0.0025,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,num_envs=4,num_hidden_layers=2,num_iterations=0,num_steps=500,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0001,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0001,q_num_hidden_layers=4,q_optimizer=Adam,saddle_point_optimization=True,seed=0,target_network=True,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,500,50,6,0.0001167915996579727,0.0001038366209341643,0.0024720379441869394,10,False,False,True,ReLU,2,512,ReLU,64,4,Adam,RMSprop,1e-08,True,False,False,0,0,1
005e95f0,20.216495513916016,1713829992,,True,25,2024-04-23_01-53-12,11.738007068634033,256.31495356559753,81738,Nicolass-Air.technicolor.net,127.0.0.1,256.31495356559753,25,"105_trial_index=0,actor_optimizer=Adam,alpha=4,anneal_lr=True,batch_size=0,beta=0.0027,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,num_envs=4,num_hidden_layers=4,num_iterations=0,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0001,q_activation=Tanh,q_hidden_size=128,q_histogram=False,q_lr_start=0.0002,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=100,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,500,100,6,0.00010851138811027207,0.00018028467587415364,0.0027085057512008432,4,False,True,False,Tanh,4,64,Tanh,128,4,SGD,Adam,1e-08,True,False,False,0,0,0
d23bb2a5,23.511627197265625,1713830014,,True,25,2024-04-23_01-53-34,12.540744066238403,259.1182985305786,81760,Nicolass-Air.technicolor.net,127.0.0.1,259.1182985305786,25,"106_trial_index=1,actor_optimizer=Adam,alpha=4,anneal_lr=True,batch_size=0,beta=0.0027,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,num_envs=4,num_hidden_layers=4,num_iterations=0,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0001,q_activation=Tanh,q_hidden_size=128,q_histogram=False,q_lr_start=0.0002,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=100,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,500,100,6,0.00010851138811027207,0.00018028467587415364,0.0027085057512008432,4,False,True,False,Tanh,4,64,Tanh,128,4,SGD,Adam,1e-08,True,False,False,0,0,1
21796d86,-1000.0,1713829980,,True,9,2024-04-23_01-53-00,1.650681972503662,99.86065077781677,81850,Nicolass-Air.technicolor.net,127.0.0.1,99.86065077781677,9,"107_trial_index=0,actor_optimizer=SGD,alpha=10,anneal_lr=True,batch_size=0,beta=0.0008,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,num_envs=4,num_hidden_layers=4,num_iterations=0,num_steps=500,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0002,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0001,q_num_hidden_layers=2,q_optimizer=Adam,saddle_point_optimization=True,seed=0,target_network=True,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,500,50,6,0.00017318215205687455,0.00011780768479025345,0.0008445460725278101,10,False,True,True,ReLU,4,512,ReLU,128,2,Adam,SGD,1e-08,True,False,False,0,0,0
6351eccb,-1000.0,1713830098,,True,15,2024-04-23_01-54-58,8.983765840530396,207.35329031944275,81858,Nicolass-Air.technicolor.net,127.0.0.1,207.35329031944275,15,"108_trial_index=1,actor_optimizer=SGD,alpha=10,anneal_lr=True,batch_size=0,beta=0.0008,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,num_envs=4,num_hidden_layers=4,num_iterations=0,num_steps=500,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0002,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0001,q_num_hidden_layers=2,q_optimizer=Adam,saddle_point_optimization=True,seed=0,target_network=True,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,500,50,6,0.00017318215205687455,0.00011780768479025345,0.0008445460725278101,10,False,True,True,ReLU,4,512,ReLU,128,2,Adam,SGD,1e-08,True,False,False,0,0,1
a6a37205,26.16666603088379,1713830281,,True,25,2024-04-23_01-58-01,17.30873990058899,379.69937920570374,81866,Nicolass-Air.technicolor.net,127.0.0.1,379.69937920570374,25,"109_trial_index=0,actor_optimizer=RMSprop,alpha=10,anneal_lr=True,batch_size=0,beta=0.0019,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,num_envs=4,num_hidden_layers=4,num_iterations=0,num_steps=500,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0001,q_activation=Tanh,q_hidden_size=128,q_histogram=False,q_lr_start=0.0001,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=2,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,500,50,2,0.00012661355305641802,0.00012680507100251993,0.0019062784438355035,10,False,True,False,ReLU,4,512,Tanh,128,2,SGD,RMSprop,1e-08,True,False,False,0,0,0
d9898368,16.055999755859375,1713830297,,True,25,2024-04-23_01-58-17,16.832645893096924,383.3069508075714,81875,Nicolass-Air.technicolor.net,127.0.0.1,383.3069508075714,25,"110_trial_index=1,actor_optimizer=RMSprop,alpha=10,anneal_lr=True,batch_size=0,beta=0.0019,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,num_envs=4,num_hidden_layers=4,num_iterations=0,num_steps=500,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0001,q_activation=Tanh,q_hidden_size=128,q_histogram=False,q_lr_start=0.0001,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=2,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,500,50,2,0.00012661355305641802,0.00012680507100251993,0.0019062784438355035,10,False,True,False,ReLU,4,512,Tanh,128,2,SGD,RMSprop,1e-08,True,False,False,0,0,1
e0306539,19.44230842590332,1713830151,,True,25,2024-04-23_01-55-51,9.138752937316895,226.17228198051453,81905,Nicolass-Air.technicolor.net,127.0.0.1,226.17228198051453,25,"111_trial_index=0,actor_optimizer=SGD,alpha=10,anneal_lr=False,batch_size=0,beta=0.0124,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,num_envs=4,num_hidden_layers=2,num_iterations=0,num_steps=500,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0006,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0001,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=True,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,500,50,12,0.0006203785958389098,0.00010400672549738429,0.01240296132694052,10,True,False,True,ReLU,2,512,Tanh,64,2,SGD,SGD,1e-08,True,False,False,0,0,0
af07ce69,24.25,1713830168,,True,25,2024-04-23_01-56-08,7.033703088760376,225.25946474075317,81924,Nicolass-Air.technicolor.net,127.0.0.1,225.25946474075317,25,"112_trial_index=1,actor_optimizer=SGD,alpha=10,anneal_lr=False,batch_size=0,beta=0.0124,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,num_envs=4,num_hidden_layers=2,num_iterations=0,num_steps=500,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0006,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0001,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=True,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,500,50,12,0.0006203785958389098,0.00010400672549738429,0.01240296132694052,10,True,False,True,ReLU,2,512,Tanh,64,2,SGD,SGD,1e-08,True,False,False,0,0,1
45439527,9.481481552124023,1713830361,,True,97,2024-04-23_01-59-21,4.126671075820923,363.61469411849976,81968,Nicolass-Air.technicolor.net,127.0.0.1,363.61469411849976,97,"113_trial_index=0,actor_optimizer=SGD,alpha=4,anneal_lr=True,batch_size=0,beta=0.0006,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,num_envs=4,num_hidden_layers=2,num_iterations=0,num_steps=128,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0017,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0003,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=True,target_network_frequency=2,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,128,50,2,0.0016785820427800665,0.00030030320760264837,0.0006278225249171051,4,False,True,True,Tanh,2,512,Tanh,64,2,SGD,SGD,0.0001,True,False,False,0,0,0
2d32853f,20.360000610351562,1713830396,,True,97,2024-04-23_01-59-56,3.5057201385498047,375.46909523010254,81997,Nicolass-Air.technicolor.net,127.0.0.1,375.46909523010254,97,"114_trial_index=1,actor_optimizer=SGD,alpha=4,anneal_lr=True,batch_size=0,beta=0.0006,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,num_envs=4,num_hidden_layers=2,num_iterations=0,num_steps=128,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0017,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0003,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=True,target_network_frequency=2,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,128,50,2,0.0016785820427800665,0.00030030320760264837,0.0006278225249171051,4,False,True,True,Tanh,2,512,Tanh,64,2,SGD,SGD,0.0001,True,False,False,0,0,1
28c03b8a,-1000.0,1713830053,,True,6,2024-04-23_01-54-13,0.2583930492401123,14.00599718093872,82062,Nicolass-Air.technicolor.net,127.0.0.1,14.00599718093872,6,"115_trial_index=0,actor_optimizer=Adam,alpha=4,anneal_lr=True,batch_size=0,beta=0.0005,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,num_envs=4,num_hidden_layers=4,num_iterations=0,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0106,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0002,q_num_hidden_layers=2,q_optimizer=Adam,saddle_point_optimization=True,seed=0,target_network=True,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,500,50,6,0.010643987205342887,0.00023527569668057641,0.0005191842055836925,4,True,True,True,Tanh,4,64,ReLU,128,2,Adam,Adam,1e-08,True,False,False,0,0,0
0a6621d9,-1000.0,1713830083,,True,6,2024-04-23_01-54-43,1.1382439136505127,15.39146900177002,82081,Nicolass-Air.technicolor.net,127.0.0.1,15.39146900177002,6,"116_trial_index=1,actor_optimizer=Adam,alpha=4,anneal_lr=True,batch_size=0,beta=0.0005,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,num_envs=4,num_hidden_layers=4,num_iterations=0,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0106,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0002,q_num_hidden_layers=2,q_optimizer=Adam,saddle_point_optimization=True,seed=0,target_network=True,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,500,50,6,0.010643987205342887,0.00023527569668057641,0.0005191842055836925,4,True,True,True,Tanh,4,64,ReLU,128,2,Adam,Adam,1e-08,True,False,False,0,0,1
eda53fd6,-1000.0,1713830101,,True,6,2024-04-23_01-55-01,0.5012168884277344,5.0591442584991455,82117,Nicolass-Air.technicolor.net,127.0.0.1,5.0591442584991455,6,"117_trial_index=0,actor_optimizer=SGD,alpha=8,anneal_lr=False,batch_size=0,beta=0.0011,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,num_envs=4,num_hidden_layers=4,num_iterations=0,num_steps=128,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0045,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0002,q_num_hidden_layers=4,q_optimizer=Adam,saddle_point_optimization=True,seed=0,target_network=True,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,128,50,12,0.004512109996037981,0.00022754659782964022,0.0011172133563576458,8,True,False,True,ReLU,4,128,ReLU,64,4,Adam,SGD,1e-08,True,False,False,0,0,0
1d482de5,-1000.0,1713830114,,True,5,2024-04-23_01-55-14,0.6860849857330322,4.0335047245025635,82140,Nicolass-Air.technicolor.net,127.0.0.1,4.0335047245025635,5,"118_trial_index=1,actor_optimizer=SGD,alpha=8,anneal_lr=False,batch_size=0,beta=0.0011,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,num_envs=4,num_hidden_layers=4,num_iterations=0,num_steps=128,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0045,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0002,q_num_hidden_layers=4,q_optimizer=Adam,saddle_point_optimization=True,seed=0,target_network=True,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,128,50,12,0.004512109996037981,0.00022754659782964022,0.0011172133563576458,8,True,False,True,ReLU,4,128,ReLU,64,4,Adam,SGD,1e-08,True,False,False,0,0,1
f981c5bc,25.095237731933594,1713830145,,True,97,2024-04-23_01-55-45,0.2018280029296875,22.519351720809937,82152,Nicolass-Air.technicolor.net,127.0.0.1,22.519351720809937,97,"119_trial_index=0,actor_optimizer=SGD,alpha=4,anneal_lr=False,batch_size=0,beta=0.0283,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,num_envs=4,num_hidden_layers=2,num_iterations=0,num_steps=128,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0105,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0005,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,128,10,6,0.010490412756174617,0.0005248262511938334,0.028305222113725256,4,False,False,False,ReLU,2,128,Tanh,64,2,SGD,SGD,1e-08,True,False,False,0,0,0
a94c406f,21.25,1713830158,,True,97,2024-04-23_01-55-58,0.23226499557495117,23.596046447753906,82164,Nicolass-Air.technicolor.net,127.0.0.1,23.596046447753906,97,"120_trial_index=1,actor_optimizer=SGD,alpha=4,anneal_lr=False,batch_size=0,beta=0.0283,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,num_envs=4,num_hidden_layers=2,num_iterations=0,num_steps=128,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0105,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0005,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,128,10,6,0.010490412756174617,0.0005248262511938334,0.028305222113725256,4,False,False,False,ReLU,2,128,Tanh,64,2,SGD,SGD,1e-08,True,False,False,0,0,1
1215e872,9.681159019470215,1713830193,,True,25,2024-04-23_01-56-33,1.4904119968414307,33.8912787437439,82178,Nicolass-Air.technicolor.net,127.0.0.1,33.8912787437439,25,"121_trial_index=0,actor_optimizer=Adam,alpha=2,anneal_lr=False,batch_size=0,beta=0.0075,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,num_envs=4,num_hidden_layers=4,num_iterations=0,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0045,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0005,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=True,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,500,10,6,0.004516124100075342,0.0005260053964786991,0.007506586631428041,2,True,False,True,Tanh,4,128,Tanh,64,4,SGD,Adam,1e-08,True,False,False,0,0,0
6a1b80ee,22.741573333740234,1713830206,,True,25,2024-04-23_01-56-46,1.4937291145324707,34.50328302383423,82198,Nicolass-Air.technicolor.net,127.0.0.1,34.50328302383423,25,"122_trial_index=1,actor_optimizer=Adam,alpha=2,anneal_lr=False,batch_size=0,beta=0.0075,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,num_envs=4,num_hidden_layers=4,num_iterations=0,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0045,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0005,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=True,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,500,10,6,0.004516124100075342,0.0005260053964786991,0.007506586631428041,2,True,False,True,Tanh,4,128,Tanh,64,4,SGD,Adam,1e-08,True,False,False,0,0,1
73fb6c22,25.172840118408203,1713830231,,True,25,2024-04-23_01-57-11,1.9859139919281006,47.318907499313354,82211,Nicolass-Air.technicolor.net,127.0.0.1,47.318907499313354,25,"123_trial_index=0,actor_optimizer=SGD,alpha=8,anneal_lr=True,batch_size=0,beta=0.0078,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,num_envs=4,num_hidden_layers=4,num_iterations=0,num_steps=500,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0008,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0002,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=True,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,500,50,12,0.0007600365725116466,0.00023979552496405083,0.0077551952049089,8,True,True,True,ReLU,4,64,ReLU,128,2,SGD,SGD,1e-08,True,False,False,0,0,0
684fb75c,21.225807189941406,1713830245,,True,25,2024-04-23_01-57-25,1.86965012550354,48.57302737236023,82221,Nicolass-Air.technicolor.net,127.0.0.1,48.57302737236023,25,"124_trial_index=1,actor_optimizer=SGD,alpha=8,anneal_lr=True,batch_size=0,beta=0.0078,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,num_envs=4,num_hidden_layers=4,num_iterations=0,num_steps=500,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0008,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0002,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=True,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=QREPS_cleanRL",QREPS,0,True,True,False,QREPS_cleanRL,,False,CartPole-v1,50000,4,0.99,1.0,,500,50,12,0.0007600365725116466,0.00023979552496405083,0.0077551952049089,8,True,True,True,ReLU,4,64,ReLU,128,2,SGD,SGD,1e-08,True,False,False,0,0,1
