trial_id,reward,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/exp_name,config/seed,config/torch_deterministic,config/cuda,config/track,config/wandb_project_name,config/wandb_entity,config/capture_video,config/env_id,config/eta,config/total_timesteps,config/num_envs,config/tau,config/gamma,config/num_steps,config/num_minibatches,config/alpha,config/update_epochs,config/target_network_frequency,config/beta,config/policy_lr_start,config/q_lr_start,config/use_kl_loss,config/target_network,config/anneal_lr,config/q_histogram,config/saddle_point_optimization,config/parametrized_sampler,config/policy_activation,config/num_hidden_layers,config/hidden_size,config/q_activation,config/q_hidden_size,config/q_num_hidden_layers,config/q_optimizer,config/actor_optimizer,config/eps,config/batch_size,config/minibatch_size,config/num_iterations,config/__trial_index__
b160b1a7,27.383562088012695,1713830968,,True,25,2024-04-23_02-09-28,45.86466908454895,1128.3579921722412,90015,Nicolass-iMac.technicolor.net,127.0.0.1,1128.3579921722412,25,"159_trial_index=0,actor_optimizer=Adam,alpha=4,anneal_lr=True,batch_size=0,beta=0.0002,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=8,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0073,q_activation=Tanh,q_hidden_size=512,q_histogram=False,q_lr_start=0.0014,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=100,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,8,4,100,6,0.00015800318884292043,0.007256685595300714,0.0014062488528887897,False,False,True,False,True,False,Tanh,4,128,Tanh,512,4,SGD,Adam,1e-08,0,0,0,0
1a810906,27.369863510131836,1713831013,,True,25,2024-04-23_02-10-13,52.05562400817871,1149.1824202537537,90025,Nicolass-iMac.technicolor.net,127.0.0.1,1149.1824202537537,25,"160_trial_index=1,actor_optimizer=Adam,alpha=4,anneal_lr=True,batch_size=0,beta=0.0002,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=8,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0073,q_activation=Tanh,q_hidden_size=512,q_histogram=False,q_lr_start=0.0014,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=100,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,8,4,100,6,0.00015800318884292043,0.007256685595300714,0.0014062488528887897,False,False,True,False,True,False,Tanh,4,128,Tanh,512,4,SGD,Adam,1e-08,0,0,0,1
532e9cfd,19.80392074584961,1713830463,,True,25,2024-04-23_02-01-03,25.872111082077026,583.7660396099091,90040,Nicolass-iMac.technicolor.net,127.0.0.1,583.7660396099091,25,"161_trial_index=0,actor_optimizer=Adam,alpha=12,anneal_lr=True,batch_size=0,beta=0.0001,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=8,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0022,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0019,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=2,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,8,12,50,2,0.00014990660058030242,0.0021998815000181917,0.0018893628616784945,True,False,True,False,True,False,Tanh,4,512,Tanh,64,4,SGD,Adam,1e-08,0,0,0,0
ac16a58d,22.505617141723633,1713830528,,True,25,2024-04-23_02-02-08,22.88810896873474,595.6625437736511,90090,Nicolass-iMac.technicolor.net,127.0.0.1,595.6625437736511,25,"162_trial_index=1,actor_optimizer=Adam,alpha=12,anneal_lr=True,batch_size=0,beta=0.0001,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=8,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0022,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0019,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=2,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,8,12,50,2,0.00014990660058030242,0.0021998815000181917,0.0018893628616784945,True,False,True,False,True,False,Tanh,4,512,Tanh,64,4,SGD,Adam,1e-08,0,0,0,1
1a769534,19.190475463867188,1713830149,,True,25,2024-04-23_01-55-49,7.022648811340332,178.79890251159668,90117,Nicolass-iMac.technicolor.net,127.0.0.1,178.79890251159668,25,"163_trial_index=0,actor_optimizer=Adam,alpha=4,anneal_lr=True,batch_size=0,beta=0.0018,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=16,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0037,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0051,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=2,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,16,4,50,2,0.0018023664458206952,0.0036660941374631107,0.005059875483651954,True,False,True,False,True,False,Tanh,4,128,ReLU,64,2,SGD,Adam,1e-08,0,0,0,0
014f8e9a,-111.0,1713830239,,True,19,2024-04-23_01-57-19,1.837433099746704,143.51524472236633,90229,Nicolass-iMac.technicolor.net,127.0.0.1,143.51524472236633,19,"164_trial_index=1,actor_optimizer=Adam,alpha=4,anneal_lr=True,batch_size=0,beta=0.0018,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=16,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0037,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0051,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=2,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,16,4,50,2,0.0018023664458206952,0.0036660941374631107,0.005059875483651954,True,False,True,False,True,False,Tanh,4,128,ReLU,64,2,SGD,Adam,1e-08,0,0,0,1
1033a647,-111.0,1713830148,,True,2,2024-04-23_01-55-48,0.723278284072876,1.651097297668457,90273,Nicolass-iMac.technicolor.net,127.0.0.1,1.651097297668457,2,"165_trial_index=0,actor_optimizer=Adam,alpha=4,anneal_lr=False,batch_size=0,beta=0.0657,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=16,num_steps=128,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0002,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0157,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=True,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,128,16,4,10,12,0.06566926109774338,0.00023889653143790158,0.015665835461498002,False,True,False,False,True,False,Tanh,2,128,ReLU,64,4,SGD,Adam,1e-08,0,0,0,0
88ee6890,-111.0,1713830150,,True,2,2024-04-23_01-55-50,0.8152487277984619,1.7006618976593018,90276,Nicolass-iMac.technicolor.net,127.0.0.1,1.7006618976593018,2,"166_trial_index=1,actor_optimizer=Adam,alpha=4,anneal_lr=False,batch_size=0,beta=0.0657,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=16,num_steps=128,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0002,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0157,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=True,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,128,16,4,10,12,0.06566926109774338,0.00023889653143790158,0.015665835461498002,False,True,False,False,True,False,Tanh,2,128,ReLU,64,4,SGD,Adam,1e-08,0,0,0,1
bed6e9e4,10.833333015441895,1713830692,,True,97,2024-04-23_02-04-52,5.877848148345947,536.5626504421234,90278,Nicolass-iMac.technicolor.net,127.0.0.1,536.5626504421234,97,"167_trial_index=0,actor_optimizer=Adam,alpha=12,anneal_lr=True,batch_size=0,beta=0.0003,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=8,num_steps=128,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0008,q_activation=Tanh,q_hidden_size=128,q_histogram=False,q_lr_start=0.0675,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=2,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,128,8,12,50,2,0.0002832037375089569,0.0007821778446025279,0.06748867543891617,True,False,True,False,True,False,ReLU,2,512,Tanh,128,2,SGD,Adam,1e-08,0,0,0,0
b0fdec63,9.254545211791992,1713830691,,True,97,2024-04-23_02-04-51,6.2092509269714355,532.4650168418884,90282,Nicolass-iMac.technicolor.net,127.0.0.1,532.4650168418884,97,"168_trial_index=1,actor_optimizer=Adam,alpha=12,anneal_lr=True,batch_size=0,beta=0.0003,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=8,num_steps=128,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0008,q_activation=Tanh,q_hidden_size=128,q_histogram=False,q_lr_start=0.0675,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=2,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,128,8,12,50,2,0.0002832037375089569,0.0007821778446025279,0.06748867543891617,True,False,True,False,True,False,ReLU,2,512,Tanh,128,2,SGD,Adam,1e-08,0,0,0,1
5c1d14fd,18.77142906188965,1713830330,,True,25,2024-04-23_01-58-50,6.700978755950928,170.14451241493225,90286,Nicolass-iMac.technicolor.net,127.0.0.1,170.14451241493225,25,"169_trial_index=0,actor_optimizer=Adam,alpha=4,anneal_lr=True,batch_size=0,beta=0.0001,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=16,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0023,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0015,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=2,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,16,4,50,2,0.00010020326220616797,0.0023182077800145175,0.0014921431241827294,True,False,True,False,True,False,Tanh,2,128,Tanh,64,2,SGD,Adam,1e-08,0,0,0,0
db141046,26.337661743164062,1713830423,,True,25,2024-04-23_02-00-23,7.596657037734985,180.70347619056702,90356,Nicolass-iMac.technicolor.net,127.0.0.1,180.70347619056702,25,"170_trial_index=1,actor_optimizer=Adam,alpha=4,anneal_lr=True,batch_size=0,beta=0.0001,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=16,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0023,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0015,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=2,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,16,4,50,2,0.00010020326220616797,0.0023182077800145175,0.0014921431241827294,True,False,True,False,True,False,Tanh,2,128,Tanh,64,2,SGD,Adam,1e-08,0,0,0,1
962c8304,24.511905670166016,1713830435,,True,25,2024-04-23_02-00-35,4.172519207000732,95.13985419273376,90437,Nicolass-iMac.technicolor.net,127.0.0.1,95.13985419273376,25,"171_trial_index=0,actor_optimizer=Adam,alpha=8,anneal_lr=True,batch_size=0,beta=0.0007,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=4,num_steps=500,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0748,q_activation=Tanh,q_hidden_size=128,q_histogram=False,q_lr_start=0.0003,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,4,8,50,6,0.0006723578951369386,0.07481208528390476,0.00028292786865108567,True,False,True,False,True,False,ReLU,4,64,Tanh,128,2,SGD,Adam,0.0001,0,0,0,0
1c96661a,21.813186645507812,1713830532,,True,25,2024-04-23_02-02-12,3.7449898719787598,97.71243977546692,90550,Nicolass-iMac.technicolor.net,127.0.0.1,97.71243977546692,25,"172_trial_index=1,actor_optimizer=Adam,alpha=8,anneal_lr=True,batch_size=0,beta=0.0007,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=4,num_steps=500,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0748,q_activation=Tanh,q_hidden_size=128,q_histogram=False,q_lr_start=0.0003,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,4,8,50,6,0.0006723578951369386,0.07481208528390476,0.00028292786865108567,True,False,True,False,True,False,ReLU,4,64,Tanh,128,2,SGD,Adam,0.0001,0,0,0,1
60b818de,-111.0,1713830708,,True,15,2024-04-23_02-05-08,4.712064981460571,263.9048521518707,90554,Nicolass-iMac.technicolor.net,127.0.0.1,263.9048521518707,15,"173_trial_index=0,actor_optimizer=Adam,alpha=2,anneal_lr=True,batch_size=0,beta=0.0019,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=16,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0031,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0062,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,16,2,50,6,0.0018648264565900333,0.0030787306762867714,0.00617910687626702,True,False,True,False,True,False,Tanh,2,512,ReLU,128,4,SGD,Adam,1e-08,0,0,0,0
e9ad1e20,-111.0,1713830696,,True,11,2024-04-23_02-04-56,8.251636028289795,201.75783395767212,90603,Nicolass-iMac.technicolor.net,127.0.0.1,201.75783395767212,11,"174_trial_index=1,actor_optimizer=Adam,alpha=2,anneal_lr=True,batch_size=0,beta=0.0019,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=16,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0031,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0062,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,16,2,50,6,0.0018648264565900333,0.0030787306762867714,0.00617910687626702,True,False,True,False,True,False,Tanh,2,512,ReLU,128,4,SGD,Adam,1e-08,0,0,0,1
8de8b2cf,23.905881881713867,1713831284,,True,25,2024-04-23_02-14-44,31.00613570213318,744.8218343257904,90654,Nicolass-iMac.technicolor.net,127.0.0.1,744.8218343257904,25,"175_trial_index=0,actor_optimizer=Adam,alpha=12,anneal_lr=True,batch_size=0,beta=0.0001,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=16,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0006,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0007,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=2,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,16,12,50,2,0.00012067380744491345,0.0005574168059688848,0.0006963642797896167,False,False,True,False,True,False,Tanh,4,512,ReLU,128,4,SGD,Adam,1e-08,0,0,0,0
aaf3f5b0,28.808822631835938,1713831311,,True,25,2024-04-23_02-15-12,29.596280097961426,752.5685329437256,90667,Nicolass-iMac.technicolor.net,127.0.0.1,752.5685329437256,25,"176_trial_index=1,actor_optimizer=Adam,alpha=12,anneal_lr=True,batch_size=0,beta=0.0001,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=16,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0006,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0007,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=2,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,16,12,50,2,0.00012067380744491345,0.0005574168059688848,0.0006963642797896167,False,False,True,False,True,False,Tanh,4,512,ReLU,128,4,SGD,Adam,1e-08,0,0,0,1
eb69f097,19.280000686645508,1713831262,,True,25,2024-04-23_02-14-22,22.694820880889893,562.1761939525604,90776,Nicolass-iMac.technicolor.net,127.0.0.1,562.1761939525604,25,"177_trial_index=0,actor_optimizer=Adam,alpha=4,anneal_lr=True,batch_size=0,beta=0.0002,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=8,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0012,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0131,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,8,4,50,12,0.00015540308624322505,0.0012012635298294697,0.013103355955380416,True,False,True,False,True,False,Tanh,4,512,Tanh,64,2,SGD,Adam,1e-08,0,0,0,0
7316053c,24.16867446899414,1713831272,,True,25,2024-04-23_02-14-32,24.019381999969482,569.5943088531494,90790,Nicolass-iMac.technicolor.net,127.0.0.1,569.5943088531494,25,"178_trial_index=1,actor_optimizer=Adam,alpha=4,anneal_lr=True,batch_size=0,beta=0.0002,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=8,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0012,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0131,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,8,4,50,12,0.00015540308624322505,0.0012012635298294697,0.013103355955380416,True,False,True,False,True,False,Tanh,4,512,Tanh,64,2,SGD,Adam,1e-08,0,0,0,1
a7e674eb,26.760000228881836,1713830946,,True,25,2024-04-23_02-09-06,9.71064805984497,240.11729669570923,90793,Nicolass-iMac.technicolor.net,127.0.0.1,240.11729669570923,25,"179_trial_index=0,actor_optimizer=Adam,alpha=4,anneal_lr=True,batch_size=0,beta=0.0001,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=16,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0023,q_activation=Tanh,q_hidden_size=128,q_histogram=False,q_lr_start=0.0016,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,16,4,50,12,0.0001002513909088211,0.0023182077800145175,0.0015624403610691093,False,False,True,False,True,False,Tanh,4,128,Tanh,128,2,SGD,Adam,0.0001,0,0,0,0
164b4e7c,14.20714282989502,1713830950,,True,25,2024-04-23_02-09-10,9.342866897583008,238.19979405403137,90797,Nicolass-iMac.technicolor.net,127.0.0.1,238.19979405403137,25,"180_trial_index=1,actor_optimizer=Adam,alpha=4,anneal_lr=True,batch_size=0,beta=0.0001,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=16,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0023,q_activation=Tanh,q_hidden_size=128,q_histogram=False,q_lr_start=0.0016,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,16,4,50,12,0.0001002513909088211,0.0023182077800145175,0.0015624403610691093,False,False,True,False,True,False,Tanh,4,128,Tanh,128,2,SGD,Adam,0.0001,0,0,0,1
