time/steps,time/epochs,time/steps_per_second,time/dataset,time/preprocess,time/train_step,train/env_steps,train/q_loss,train/target_q,train/alpha_loss,train/actor_loss,train/entropy,train/alpha,train/reward,train/length,train/num_ep,eval/reward,eval/stddev,eval/length,eval/discount,eval/early_termination,step
181000,0,72.79649491363983,0.0006999969482421875,0.0001404285430908203,0.016405105590820312,180988.0,-10.168051528930665,-1.511487030982971,0.0005039941922101813,1.3080848455429077,-5.883921186129252,0.004341540586513777,156.27506268601218,1000.0,181.0,178.25437059446392,5.74617134567307,1000.0,1000.0,0.0,181000
182000,0,73.22887655421128,0.001070261001586914,0.00017213821411132812,0.015766143798828125,181988.0,-10.263130912780762,-1.4564315605163574,7.494971396226902e-05,1.266918033361435,-5.982860008875529,0.0043726523872464895,173.9705158249374,1000.0,182.0,172.27784369645644,2.9463184233096804,1000.0,1000.0,0.0,182000
183000,0,73.02351137893356,0.0007569789886474609,0.0002238750457763672,0.016014575958251953,182988.0,-10.337687301635743,-1.5619933414459228,0.00010417122878910352,1.3579334716002147,-5.976289431254069,0.0043931584029148025,167.2261091648867,1000.0,183.0,167.48891486778882,5.672044170150313,1000.0,1000.0,0.0,183000
184000,0,72.7774469425971,0.0010218620300292969,0.00022101402282714844,0.01747918128967285,183988.0,-10.366453819274902,-1.5298197841644288,-0.0001948698166719017,1.34401535987854,-6.044162432352702,0.004412495531141758,157.3393460032413,1000.0,184.0,132.04482286338404,4.126228616425277,1000.0,1000.0,0.0,184000
185000,0,74.17539352198997,0.0010762214660644531,0.0002048015594482422,0.01584792137145996,184988.0,-10.401987037658692,-1.579307565689087,4.608277110188889e-05,1.3921694854895275,-5.989542603492737,0.004394378202656905,142.44912916521483,1000.0,185.0,129.53336363113308,6.965196552264243,1000.0,1000.0,0.0,185000
186000,0,72.74286273233885,0.0010364055633544922,0.00025844573974609375,0.017198562622070312,185988.0,-10.37302894592285,-1.5381624221801757,0.0007518303536926396,1.3842511077721913,-5.828263521194458,0.004377672487559418,154.4260229863696,1000.0,186.0,162.28274199385487,7.500179894369506,1000.0,1000.0,0.0,186000
187000,0,72.5573774121763,0.0011074542999267578,0.00018143653869628906,0.01673603057861328,186988.0,-10.327303199768066,-1.5306002950668336,0.00011413892934797332,1.3638639350732167,-5.974027911822001,0.004393931943923235,150.1831542997198,1000.0,187.0,150.00617806769884,5.5970045725385615,1000.0,1000.0,0.0,187000
188000,0,74.29795821193329,0.0006985664367675781,0.0001590251922607422,0.014899730682373047,187988.0,-10.019240226745605,-1.5737776803970336,-0.0005950185368419625,1.3325367271900177,-6.1350927750269575,0.004404774634167552,145.94286838013483,1000.0,188.0,154.93863438234865,5.688892151957662,1000.0,1000.0,0.0,188000
189000,0,73.92751187266636,0.00067901611328125,0.00014519691467285156,0.01545405387878418,188988.0,-10.359520072937011,-1.4522642707824707,0.00018849753663137866,1.302401786049207,-5.95716408888499,0.004400142701342702,146.84790725677712,1000.0,189.0,166.9640192238075,6.02876635244671,1000.0,1000.0,0.0,189000
190000,0,72.33169871633474,0.0006315708160400391,0.00013518333435058594,0.015228509902954102,189988.0,-10.027054557800293,-1.4839013051986694,-0.00015856301130649322,1.2766346087058384,-6.036230166753133,0.00437898588522027,142.77136881433654,1000.0,190.0,153.42544243085243,5.776912064468941,1000.0,1000.0,0.0,190000
191000,0,73.85778775155435,0.0006444454193115234,0.0001399517059326172,0.015346050262451172,190988.0,-10.347547912597657,-1.5311264753341676,-0.0002608426705895302,1.3737329443295796,-6.05928647518158,0.004399672732688487,147.75805633546332,1000.0,191.0,177.48122608852364,6.741682240263588,1000.0,1000.0,0.0,191000
192000,0,73.252971647531,0.0007748603820800781,0.00015306472778320312,0.01596522331237793,191988.0,-10.329661827087403,-1.5396794748306275,9.91799740101366e-05,1.3112703661123912,-5.977437933286031,0.004395602309765915,148.93761887562286,1000.0,192.0,172.86417614904863,6.259507219802345,1000.0,1000.0,0.0,192000
193000,0,72.99646704606764,0.00067901611328125,0.0001361370086669922,0.016162872314453125,192988.0,-10.316288452148438,-1.5413690090179444,-0.00031769533234182745,1.318873643875122,-6.072177728017171,0.004401569332306583,157.88547387041447,1000.0,193.0,159.20366319085008,8.157721616092651,1000.0,1000.0,0.0,193000
194000,0,72.2113031250043,0.0006830692291259766,0.00014209747314453125,0.015579938888549805,193988.0,-10.28580596923828,-1.53569833278656,0.00016745309767429717,1.3641286094983418,-5.962103724479675,0.004418270119155447,142.6893018358968,1000.0,194.0,150.1631365499055,5.5437960036673894,1000.0,1000.0,0.0,194000
195000,0,73.0874909213584,0.0009527206420898438,0.00017833709716796875,0.016816377639770508,194988.0,-10.307041473388672,-1.5438144302368164,-0.00031366923334038194,1.4591903189818065,-6.071175376574199,0.00440713941740493,160.3924999004896,1000.0,195.0,146.85416321825704,6.763681212514837,1000.0,1000.0,0.0,195000
196000,0,74.59070561178797,0.0006456375122070312,0.00013399124145507812,0.015758037567138672,195988.0,-10.196052742004394,-1.485678014755249,-0.00024409610826599723,1.2976510326067607,-6.055373231569926,0.004408492745521168,142.90391080790718,1000.0,196.0,150.78370058744468,7.534268010514672,1000.0,1000.0,0.0,196000
197000,0,73.12663625116639,0.0007326602935791016,0.00015783309936523438,0.015390872955322266,196988.0,-10.21841293334961,-1.5202108764648437,0.000766592770863402,1.3573931654294331,-5.825833161671956,0.004401310230605304,149.29156869004427,1000.0,197.0,137.0480771863737,6.412973193840995,1000.0,1000.0,0.0,197000
198000,0,73.37876865564584,0.0006308555603027344,0.00013685226440429688,0.015612125396728516,197988.0,-10.149318008422851,-1.4746248865127562,-0.0002570685913572864,1.364405224720637,-6.058688561121623,0.0043800921412184834,168.49007238202387,1000.0,198.0,168.45650466166543,6.074243628347616,1000.0,1000.0,0.0,198000
199000,0,74.31965412148274,0.0006880760192871094,0.0001289844512939453,0.01626420021057129,198988.0,-10.225379104614257,-1.5149872589111328,2.4642003457605217e-05,1.364518811305364,-5.994378169377645,0.004384121702363093,153.12378211078982,1000.0,199.0,164.6089196045297,10.528895824648474,1000.0,1000.0,0.0,199000
200000,0,73.57080562788148,0.0006976127624511719,0.00018858909606933594,0.015358686447143555,199988.0,-10.348170585632325,-1.456460075378418,0.00029339001472787157,1.2740914275248845,-5.9331008195877075,0.0043852604770412045,163.12907155549865,1000.0,200.0,154.30121390239486,3.0311820089581274,1000.0,1000.0,0.0,200000
