,reward,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/exp_name,config/seed,config/torch_deterministic,config/cuda,config/track,config/wandb_project_name,config/wandb_entity,config/capture_video,config/env_id,config/total_timesteps,config/num_envs,config/gamma,config/total_iterations,config/num_minibatches,config/update_epochs,config/update_epochs_policy,config/alpha,config/eta,config/policy_lr,config/q_lr,config/anneal_lr,config/layer_init,config/policy_activation,config/num_hidden_layers,config/hidden_size,config/actor_last_layer_std,config/q_activation,config/q_num_hidden_layers,config/q_hidden_size,config/q_last_layer_std,config/use_policy,config/q_optimizer,config/actor_optimizer,config/eps,config/average_critics,config/normalize_delta,config/use_kl_loss,config/q_histogram,config/target_network,config/gae_lambda,config/save_learning_curve,config/minibatch_size,config/num_iterations,config/num_steps,config/__trial_index__,logdir
122,500.0,1715011552,,True,12,128a1e06,2024-05-06_18-05-52,19.45375108718872,371.7573368549347,3049,Nicolass-Air.technicolor.net,127.0.0.1,371.7573368549347,12,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,2048,32,100,50,8,,0.00025,0.00025,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,True,False,False,0.95,False,0,0,0,0,128a1e06
123,500.0,1715011935,,True,13,ce6bab78,2024-05-06_18-12-15,60.345449924468994,754.3321459293365,3052,Nicolass-Air.technicolor.net,127.0.0.1,754.3321459293365,13,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,32,0.99,2048,64,150,50,32,,0.003,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,True,False,False,0.95,False,0,0,0,0,ce6bab78
124,9.31192684173584,1715011366,,True,20,200a67ef,2024-05-06_18-02-46,9.078374862670898,181.57212805747986,3053,Nicolass-Air.technicolor.net,127.0.0.1,181.57212805747986,20,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,32,0.99,2048,8,100,50,2,,0.00025,3e-05,True,sparse,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,True,False,False,0.95,False,0,0,0,0,200a67ef
125,500.0,1715011830,,True,12,7491a03d,2024-05-06_18-10-30,43.146414041519165,642.7868621349335,3056,Nicolass-Air.technicolor.net,127.0.0.1,642.7868621349335,12,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,1024,64,100,50,4,,0.00025,3e-05,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,True,False,False,0.95,False,0,0,0,0,7491a03d
126,9.339366912841797,1715011558,,True,20,3dc17446,2024-05-06_18-05-58,17.090483903884888,366.52885150909424,3060,Nicolass-Air.technicolor.net,127.0.0.1,366.52885150909424,20,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,2048,32,100,50,8,,3e-05,3e-05,False,sparse,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,True,False,False,0.95,False,0,0,0,0,3dc17446
127,9.488371849060059,1715011768,,True,20,98225a26,2024-05-06_18-09-28,20.121680974960327,568.8943059444427,3063,Nicolass-Air.technicolor.net,127.0.0.1,568.8943059444427,20,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,2048,64,100,50,4,,0.003,3e-05,True,sparse,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,True,False,False,0.95,False,0,0,0,0,98225a26
128,154.1666717529297,1715011244,,True,20,c483cdf9,2024-05-06_18-00-44,1.2784531116485596,39.335628032684326,3070,Nicolass-Air.technicolor.net,127.0.0.1,39.335628032684326,20,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,1024,16,10,50,4,,0.003,3e-05,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,True,False,False,0.95,False,0,0,0,0,c483cdf9
129,204.8000030517578,1715012789,,False,48,80ac2585,2024-05-06_18-26-29,11.991582870483398,849.5998604297638,3864,Nicolass-Air.technicolor.net,127.0.0.1,849.5998604297638,48,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,2048,64,100,50,2,,3e-05,3e-05,False,xavier_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,True,False,False,0.95,False,0,0,0,0,80ac2585
130,268.70001220703125,1715012370,,False,39,4f569abc,2024-05-06_18-19-30,4.264499187469482,422.9642493724823,3871,Nicolass-Air.technicolor.net,127.0.0.1,422.9642493724823,39,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,32,0.99,2048,8,100,50,4,,3e-05,0.00025,False,orthogonal,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,False,False,False,0.95,False,0,0,0,0,4f569abc
131,89.72000122070312,1715012345,,True,20,e69c77ff,2024-05-06_18-19-05,12.658906698226929,400.01249051094055,3888,Nicolass-Air.technicolor.net,127.0.0.1,400.01249051094055,20,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,32,0.99,2048,32,100,50,2,,3e-05,0.0003,True,kaiming_normal,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,True,False,False,0.95,False,0,0,0,0,e69c77ff
132,82.06451416015625,1715012174,,True,20,594d7b66,2024-05-06_18-16-14,9.612203121185303,225.1725151538849,3904,Nicolass-Air.technicolor.net,127.0.0.1,225.1725151538849,20,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,32,0.99,2048,4,100,50,2,,3e-05,0.00025,True,kaiming_normal,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,True,False,False,0.95,False,0,0,0,0,594d7b66
133,416.8461608886719,1715012121,,False,38,5c21176e,2024-05-06_18-15-21,4.852228879928589,164.2515025138855,3907,Nicolass-Air.technicolor.net,127.0.0.1,164.2515025138855,38,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,2048,32,10,50,4,,0.0003,0.00025,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,True,False,False,0.95,False,0,0,0,0,5c21176e
134,80.14286041259766,1715012071,,True,20,136c68d9,2024-05-06_18-14-31,5.4184510707855225,111.10666537284851,3913,Nicolass-Air.technicolor.net,127.0.0.1,111.10666537284851,20,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,32,0.99,1024,64,10,50,4,,0.003,0.00025,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,True,False,False,0.95,False,0,0,0,0,136c68d9
135,500.0,1715012218,,True,10,d6afb885,2024-05-06_18-16-58,14.076623916625977,254.0996172428131,3919,Nicolass-Air.technicolor.net,127.0.0.1,254.0996172428131,10,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,32,0.99,2048,8,150,50,4,,0.003,0.00025,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,True,False,False,0.95,False,0,0,0,0,d6afb885
136,123.0,1715012189,,True,20,f79320b3,2024-05-06_18-16-29,8.448213815689087,216.00478148460388,3942,Nicolass-Air.technicolor.net,127.0.0.1,216.00478148460388,20,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,32,0.99,1024,8,100,50,2,,0.003,0.0003,False,xavier_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,True,False,False,0.95,False,0,0,0,0,f79320b3
137,301.8571472167969,1715014218,,False,43,40ffa601,2024-05-06_18-50-18,27.723130702972412,1359.482117652893,5174,Nicolass-Air.technicolor.net,127.0.0.1,1359.482117652893,43,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,2048,64,150,50,12,,0.003,0.0003,True,orthogonal,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,True,False,False,0.95,False,0,0,0,0,40ffa601
138,500.0,1715013285,,True,14,52849ff4,2024-05-06_18-34-45,36.55648899078369,424.40180349349976,5186,Nicolass-Air.technicolor.net,127.0.0.1,424.40180349349976,14,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,1024,16,150,50,8,,3e-05,0.0003,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,True,False,False,0.95,False,0,0,0,0,52849ff4
139,218.42857360839844,1715013829,,False,48,637d9224,2024-05-06_18-43-49,12.844067096710205,965.7239773273468,5190,Nicolass-Air.technicolor.net,127.0.0.1,965.7239773273468,48,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,2048,32,150,50,4,,0.0003,0.0003,True,xavier_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,True,False,False,0.95,False,0,0,0,0,637d9224
140,172.5454559326172,1715012908,,True,20,cb2a5560,2024-05-06_18-28-28,3.5430450439453125,41.54760026931763,5191,Nicolass-Air.technicolor.net,127.0.0.1,41.54760026931763,20,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,2048,16,10,50,8,,0.001,0.0003,True,orthogonal,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,False,False,False,0.95,False,0,0,0,0,cb2a5560
141,500.0,1715013084,,True,7,8132dceb,2024-05-06_18-31-24,31.426690101623535,214.30071926116943,5210,Nicolass-Air.technicolor.net,127.0.0.1,214.30071926116943,7,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,2048,16,150,50,4,,3e-05,0.0003,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,False,False,False,0.95,False,0,0,0,0,8132dceb
142,71.46154022216797,1715013065,,True,20,e715dabf,2024-05-06_18-31-05,6.813015937805176,191.35501527786255,5233,Nicolass-Air.technicolor.net,127.0.0.1,191.35501527786255,20,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,256,0.99,2048,8,50,50,8,,0.003,3e-05,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,Adam,Adam,1e-08,True,False,True,False,False,0.95,False,0,0,0,0,e715dabf
143,171.0,1715012911,,True,20,5d44abe3,2024-05-06_18-28-31,2.3334598541259766,33.62283444404602,5242,Nicolass-Air.technicolor.net,127.0.0.1,33.62283444404602,20,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,1024,8,10,50,8,,0.0003,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,False,False,False,0.95,False,0,0,0,0,5d44abe3
144,185.3333282470703,1715013105,,False,4,12189254,2024-05-06_18-31-45,17.282820224761963,222.5489194393158,5249,Nicolass-Air.technicolor.net,127.0.0.1,222.5489194393158,4,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,256,0.99,1024,32,25,50,12,,0.00025,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,True,False,False,0.95,False,0,0,0,0,12189254
145,97.0434799194336,1715014406,,True,20,7ab7e0fe,2024-05-06_18-53-26,9.99881887435913,153.0005989074707,7632,Nicolass-Air.technicolor.net,127.0.0.1,153.0005989074707,20,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,2048,8,50,50,4,,0.00025,0.0003,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,Adam,Adam,1e-08,False,False,False,False,False,0.95,False,0,0,0,0,7ab7e0fe
146,500.0,1715014814,,True,31,35783b80,2024-05-06_19-00-14,23.066239833831787,557.6187179088593,7640,Nicolass-Air.technicolor.net,127.0.0.1,557.6187179088593,31,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,2048,8,100,50,8,,3e-05,0.0003,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,Adam,Adam,1e-08,False,False,True,False,False,0.95,False,0,0,0,0,35783b80
147,127.7272720336914,1715014413,,True,20,f02b62ff,2024-05-06_18-53-33,13.836462020874023,154.4606807231903,7641,Nicolass-Air.technicolor.net,127.0.0.1,154.4606807231903,20,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,1024,4,100,50,12,,0.00025,3e-05,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,False,False,False,0.95,False,0,0,0,0,f02b62ff
148,500.0,1715015054,,True,23,62b930b7,2024-05-06_19-04-14,36.747344970703125,792.343133687973,7649,Nicolass-Air.technicolor.net,127.0.0.1,792.343133687973,23,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,1024,32,150,50,8,,3e-05,0.00025,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,False,False,False,0.95,False,0,0,0,0,62b930b7
149,173.89999389648438,1715015303,,False,49,9bd8fae1,2024-05-06_19-08-23,11.709569931030273,1037.9953541755676,7650,Nicolass-Air.technicolor.net,127.0.0.1,1037.9953541755676,49,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,2048,64,100,50,8,,0.00025,0.00025,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,False,False,False,0.95,False,0,0,0,0,9bd8fae1
150,132.27272033691406,1715014871,,True,20,7187f398,2024-05-06_19-01-11,20.117961168289185,602.6355216503143,7669,Nicolass-Air.technicolor.net,127.0.0.1,602.6355216503143,20,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,32,0.99,2048,64,100,50,12,,3e-05,0.0003,True,xavier_normal,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,False,False,False,0.95,False,0,0,0,0,7187f398
151,383.0,1715015231,,False,21,f1e15d68,2024-05-06_19-07-11,17.454078912734985,958.6413335800171,7672,Nicolass-Air.technicolor.net,127.0.0.1,958.6413335800171,21,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,256,0.99,1024,64,50,50,8,,3e-05,0.0003,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,True,False,False,0.95,False,0,0,0,0,f1e15d68
152,500.0,1715014556,,True,11,a9c87bce,2024-05-06_18-55-56,28.11304497718811,280.1616311073303,7678,Nicolass-Air.technicolor.net,127.0.0.1,280.1616311073303,11,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,2048,64,50,50,8,,3e-05,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,True,False,False,0.95,False,0,0,0,0,a9c87bce
153,376.3999938964844,1715015706,,False,32,6b8152d9,2024-05-06_19-15-06,4.367611885070801,397.2289571762085,9361,Nicolass-Air.technicolor.net,127.0.0.1,397.2289571762085,32,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,2048,32,50,50,100,,0.0001,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,True,False,False,0.95,False,0,0,0,0,6b8152d9
154,500.0,1715015409,,True,8,18340767,2024-05-06_19-10-09,25.503496885299683,96.41003656387329,9369,Nicolass-Air.technicolor.net,127.0.0.1,96.41003656387329,8,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,2048,32,50,50,32,,0.00025,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,False,False,False,0.95,False,0,0,0,0,18340767
155,482.8333435058594,1715015721,,False,31,7fbe2af6,2024-05-06_19-15-21,3.8727407455444336,405.9936397075653,9370,Nicolass-Air.technicolor.net,127.0.0.1,405.9936397075653,31,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,2048,32,50,50,12,,0.0001,3e-05,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,False,False,False,0.95,False,0,0,0,0,7fbe2af6
156,500.0,1715015399,,True,6,21bffea5,2024-05-06_19-09-59,14.35920000076294,82.02076435089111,9376,Nicolass-Air.technicolor.net,127.0.0.1,82.02076435089111,6,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,2048,32,50,50,2,,3e-05,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,True,False,False,0.95,False,0,0,0,0,21bffea5
157,500.0,1715015610,,True,23,5b2e2f37,2024-05-06_19-13-30,14.500203132629395,289.6638889312744,9377,Nicolass-Air.technicolor.net,127.0.0.1,289.6638889312744,23,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,2048,32,50,50,2,,0.00025,0.00025,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,False,False,False,0.95,False,0,0,0,0,5b2e2f37
158,500.0,1715015678,,True,10,65827b83,2024-05-06_19-14-38,33.91548490524292,353.1618766784668,9405,Nicolass-Air.technicolor.net,127.0.0.1,353.1618766784668,10,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,2048,32,150,50,12,,0.0001,3e-05,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,True,False,False,0.95,False,0,0,0,0,65827b83
159,450.20001220703125,1715015559,,False,38,ce882ab5,2024-05-06_19-12-39,4.1870338916778564,230.05041193962097,9408,Nicolass-Air.technicolor.net,127.0.0.1,230.05041193962097,38,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,2048,4,50,50,2,,0.0001,0.00025,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,True,False,False,0.95,False,0,0,0,0,ce882ab5
160,500.0,1715015668,,True,23,45e3dfab,2024-05-06_19-14-28,12.36090898513794,334.68676137924194,9414,Nicolass-Air.technicolor.net,127.0.0.1,334.68676137924194,23,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,2048,32,50,50,2,,0.0001,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,False,False,False,0.95,False,0,0,0,0,45e3dfab
161,180.0,1715017109,,False,63,e7be3c12,2024-05-06_19-38-29,15.885281085968018,1382.85990691185,9992,Nicolass-Air.technicolor.net,127.0.0.1,1382.85990691185,63,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,32,0.99,1024,32,100,50,4,,3e-05,3e-05,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,Adam,Adam,1e-08,False,False,True,False,False,0.95,False,0,0,0,0,e7be3c12
162,500.0,1715015983,,True,5,a3c3fee0,2024-05-06_19-19-43,76.86974596977234,255.18280172348022,9996,Nicolass-Air.technicolor.net,127.0.0.1,255.18280172348022,5,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,512,8,150,50,32,,0.001,0.0003,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,True,False,False,0.95,False,0,0,0,0,a3c3fee0
163,161.36363220214844,1715016864,,True,20,97d7f649,2024-05-06_19-34-24,27.044100046157837,1134.4732189178467,9999,Nicolass-Air.technicolor.net,127.0.0.1,1134.4732189178467,20,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,32,0.99,512,64,100,50,2,,3e-05,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,Adam,Adam,1e-08,True,False,True,False,False,0.95,False,0,0,0,0,97d7f649
164,162.7142791748047,1715016603,,True,20,a5f6cac1,2024-05-06_19-30-03,46.870201110839844,871.088618516922,10000,Nicolass-Air.technicolor.net,127.0.0.1,871.088618516922,20,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,1024,64,100,50,4,,3e-05,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,Adam,Adam,1e-08,False,False,True,False,False,0.95,False,0,0,0,0,a5f6cac1
165,147.2857208251953,1715016643,,True,20,0f68160c,2024-05-06_19-30-43,23.54348063468933,908.6895048618317,10001,Nicolass-Air.technicolor.net,127.0.0.1,908.6895048618317,20,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,64,0.99,512,32,150,50,12,,0.001,0.00025,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,True,False,False,0.95,False,0,0,0,0,0f68160c
166,98.83333587646484,1715016126,,True,20,84d1474f,2024-05-06_19-22-06,34.04187083244324,388.2280957698822,10004,Nicolass-Air.technicolor.net,127.0.0.1,388.2280957698822,20,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,1024,16,100,50,32,,3e-05,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,Adam,Adam,1e-08,True,False,True,False,False,0.95,False,0,0,0,0,84d1474f
167,285.0,1715016486,,False,53,25994936,2024-05-06_19-28-06,7.989197015762329,745.6150238513947,10012,Nicolass-Air.technicolor.net,127.0.0.1,745.6150238513947,53,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,64,0.99,512,4,100,50,32,,3e-05,3e-05,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,True,False,False,0.95,False,0,0,0,0,25994936
168,188.90908813476562,1715016397,,True,20,0dc5b1f8,2024-05-06_19-26-37,19.105098962783813,653.5733332633972,10013,Nicolass-Air.technicolor.net,127.0.0.1,653.5733332633972,20,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,32,0.99,1024,32,100,50,32,,3e-05,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,Adam,Adam,1e-08,False,False,True,False,False,0.95,False,0,0,0,0,0dc5b1f8
169,500.0,1715017869,,True,7,3c1e5b33,2024-05-06_19-51-09,185.00291395187378,755.2812900543213,12154,Nicolass-Air.technicolor.net,127.0.0.1,755.2812900543213,7,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,512,64,100,50,2,,0.001,0.0001,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,True,False,False,0.95,False,0,0,0,0,3c1e5b33
170,172.81817626953125,1715017184,,True,20,d3e8c581,2024-05-06_19-39-44,6.407526969909668,68.431467294693,12157,Nicolass-Air.technicolor.net,127.0.0.1,68.431467294693,20,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,512,4,50,50,8,,3e-05,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,False,False,False,0.95,False,0,0,0,0,d3e8c581
171,500.0,1715017958,,True,4,dcdfefb7,2024-05-06_19-52-38,308.3681900501251,840.7146031856537,12158,Nicolass-Air.technicolor.net,127.0.0.1,840.7146031856537,4,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,512,64,150,50,2,,0.0001,0.0003,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,True,False,False,0.95,False,0,0,0,0,dcdfefb7
172,182.0,1715019212,,False,74,2bcd19aa,2024-05-06_20-13-32,14.771658897399902,2092.5208468437195,12164,Nicolass-Air.technicolor.net,127.0.0.1,2092.5208468437195,74,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,512,32,150,50,2,,0.00025,0.00025,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,False,False,False,0.95,False,0,0,0,0,2bcd19aa
173,500.0,1715017234,,True,9,01df6e8d,2024-05-06_19-40-34,10.283379793167114,112.052809715271,12179,Nicolass-Air.technicolor.net,127.0.0.1,112.052809715271,9,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,512,4,100,50,4,,3e-05,0.00025,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,True,False,False,0.95,False,0,0,0,0,01df6e8d
174,378.6666564941406,1715018657,,False,41,ca1070a7,2024-05-06_20-04-17,5.095483779907227,1532.3515076637268,12180,Nicolass-Air.technicolor.net,127.0.0.1,1532.3515076637268,41,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,512,64,50,50,2,,0.00025,3e-05,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,False,False,False,0.95,False,0,0,0,0,ca1070a7
175,191.8333282470703,1715018141,,True,20,8ca39f6a,2024-05-06_19-55-41,25.88836407661438,1014.5161221027374,12183,Nicolass-Air.technicolor.net,127.0.0.1,1014.5161221027374,20,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,512,64,100,50,2,,3e-05,3e-05,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,False,False,False,0.95,False,0,0,0,0,8ca39f6a
176,500.0,1715018104,,True,10,de9bead7,2024-05-06_19-55-04,113.87690305709839,974.842672586441,12196,Nicolass-Air.technicolor.net,127.0.0.1,974.842672586441,10,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,512,64,100,50,32,,0.0001,0.001,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,False,False,False,0.95,False,0,0,0,0,de9bead7
177,145.42857360839844,1715019688,,True,20,f75402fd,2024-05-06_20-21-28,37.355576038360596,470.2540900707245,15189,Nicolass-Air.technicolor.net,127.0.0.1,470.2540900707245,20,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,32,0.99,512,64,50,50,2,,0.00025,0.0001,True,orthogonal,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,True,False,False,0.95,False,0,0,0,0,f75402fd
178,361.79998779296875,1715019884,,False,30,a8fbacd1,2024-05-06_20-24-44,15.936506032943726,664.6307415962219,15192,Nicolass-Air.technicolor.net,127.0.0.1,664.6307415962219,30,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,2048,32,100,50,12,,0.0001,0.0001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,True,False,False,0.95,False,0,0,0,0,a8fbacd1
179,500.0,1715020055,,True,11,dbe2d3b9,2024-05-06_20-27-35,63.47164487838745,834.1647341251373,15193,Nicolass-Air.technicolor.net,127.0.0.1,834.1647341251373,11,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,512,64,100,50,12,,0.00025,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,True,False,False,0.95,False,0,0,0,0,dbe2d3b9
