,reward,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/exp_name,config/seed,config/torch_deterministic,config/cuda,config/track,config/wandb_project_name,config/wandb_entity,config/capture_video,config/env_id,config/total_timesteps,config/num_envs,config/gamma,config/total_iterations,config/num_minibatches,config/update_epochs,config/update_epochs_policy,config/alpha,config/eta,config/policy_lr,config/q_lr,config/anneal_lr,config/layer_init,config/policy_activation,config/num_hidden_layers,config/hidden_size,config/actor_last_layer_std,config/q_activation,config/q_num_hidden_layers,config/q_hidden_size,config/q_last_layer_std,config/use_policy,config/q_optimizer,config/actor_optimizer,config/eps,config/average_critics,config/normalize_delta,config/use_kl_loss,config/q_histogram,config/gae,config/gae_lambda,config/target_network,config/tau,config/target_network_frequency,config/save_learning_curve,config/minibatch_size,config/num_iterations,config/num_steps,config/__trial_index__,logdir
116,77.0,1714866257,,True,20,f3509f56,2024-05-05_01-44-17,6.711645841598511,107.20990371704102,84351,Nicolass-Air.technicolor.net,127.0.0.1,107.20990371704102,20,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,1024,4,100,50,4,,0.003,0.0001,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,Adam,Adam,1e-08,False,False,True,False,False,0.95,False,1.0,0,False,0,0,0,0,f3509f56
117,191.42857360839844,1714866550,,False,67,3a27ec6b,2024-05-05_01-49-10,3.9421334266662598,399.31890630722046,84353,Nicolass-Air.technicolor.net,127.0.0.1,399.31890630722046,67,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,128,0.99,1024,4,100,50,4,,0.0001,0.001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,False,False,False,0.95,False,1.0,0,False,0,0,0,0,3a27ec6b
118,347.1111145019531,1714866975,,False,31,57a8ba23,2024-05-05_01-56-15,57.13548278808594,822.5845594406128,84356,Nicolass-Air.technicolor.net,127.0.0.1,822.5845594406128,31,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,1024,8,100,50,2,,0.003,0.003,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,True,False,True,0.95,False,1.0,0,False,0,0,0,0,57a8ba23
119,52.64285659790039,1714866571,,True,20,bf93f17d,2024-05-05_01-49-31,17.826842069625854,417.5235869884491,84360,Nicolass-Air.technicolor.net,127.0.0.1,417.5235869884491,20,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,256,0.99,1024,8,100,50,2,,0.003,0.00025,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,Adam,Adam,1e-08,False,False,True,False,True,0.95,False,1.0,0,False,0,0,0,0,bf93f17d
120,458.1666564941406,1714867154,,False,42,cb787fcf,2024-05-05_01-59-14,12.873306035995483,994.3029491901398,84364,Nicolass-Air.technicolor.net,127.0.0.1,994.3029491901398,42,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,64,0.99,1024,32,100,50,64,,0.003,0.001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,True,False,False,0.95,False,1.0,0,False,0,0,0,0,cb787fcf
121,86.80000305175781,1714867068,,True,20,f8d04e30,2024-05-05_01-57-48,32.763296127319336,905.8681857585907,84367,Nicolass-Air.technicolor.net,127.0.0.1,905.8681857585907,20,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,64,0.99,1024,64,150,50,12,,0.00025,0.001,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,False,False,True,0.95,False,1.0,0,False,0,0,0,0,f8d04e30
122,344.0,1714867038,,False,40,6f901aeb,2024-05-05_01-57-18,14.420299768447876,874.1073751449585,84370,Nicolass-Air.technicolor.net,127.0.0.1,874.1073751449585,40,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,1024,16,50,50,12,,0.0003,0.0001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,False,False,True,0.95,False,1.0,0,False,0,0,0,0,6f901aeb
123,101.25,1714867186,,True,20,26720cab,2024-05-05_01-59-46,11.158149003982544,1019.2826411724091,84379,Nicolass-Air.technicolor.net,127.0.0.1,1019.2826411724091,20,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,128,0.99,512,64,100,50,12,,0.003,0.001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,True,False,False,0.95,False,1.0,0,False,0,0,0,0,26720cab
124,374.3333435058594,1714868593,,False,13,7f50405e,2024-05-05_02-23-13,129.80281496047974,1403.491575717926,84903,Nicolass-Air.technicolor.net,127.0.0.1,1403.491575717926,13,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,256,0.99,1024,16,100,50,64,,0.003,0.00025,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,False,False,True,0.95,False,1.0,0,False,0,0,0,0,7f50405e
125,500.0,1714869318,,True,42,97d0aaeb,2024-05-05_02-35-18,81.85107207298279,2126.5791347026825,84908,Nicolass-Air.technicolor.net,127.0.0.1,2126.5791347026825,42,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,32,0.99,512,64,100,50,32,,0.003,0.00025,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,True,False,True,0.95,False,1.0,0,False,0,0,0,0,97d0aaeb
126,211.46153259277344,1714868849,,False,41,b4954d5b,2024-05-05_02-27-29,26.158416748046875,1654.9307007789612,84913,Nicolass-Air.technicolor.net,127.0.0.1,1654.9307007789612,41,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,32,0.99,2048,64,100,50,32,,0.003,0.00025,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,True,False,True,0.95,False,1.0,0,False,0,0,0,0,b4954d5b
127,500.0,1714867717,,True,14,48cd5f58,2024-05-05_02-08-37,33.20137286186218,519.9816658496857,84914,Nicolass-Air.technicolor.net,127.0.0.1,519.9816658496857,14,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,128,0.99,1024,16,100,50,12,,0.003,0.001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,False,False,False,0.95,False,1.0,0,False,0,0,0,0,48cd5f58
128,31.5625,1714867221,,True,20,0c2168ff,2024-05-05_02-00-21,0.7172729969024658,15.791344404220581,84922,Nicolass-Air.technicolor.net,127.0.0.1,15.791344404220581,20,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,128,0.99,512,4,25,50,2,,0.003,0.00025,True,orthogonal_gain,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,False,False,False,0.95,False,1.0,0,False,0,0,0,0,0c2168ff
129,98.5,1714867583,,False,82,a49fd047,2024-05-05_02-06-23,3.727794885635376,374.2125518321991,84924,Nicolass-Air.technicolor.net,127.0.0.1,374.2125518321991,82,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,128,0.99,1024,16,50,50,4,,0.0001,0.003,True,orthogonal,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,True,False,False,0.95,False,1.0,0,False,0,0,0,0,a49fd047
130,119.1875,1714867730,,False,48,006ef7f0,2024-05-05_02-08-50,8.914222002029419,518.1495187282562,84931,Nicolass-Air.technicolor.net,127.0.0.1,518.1495187282562,48,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,64,0.99,2048,16,100,50,32,,0.0001,0.001,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,False,False,False,0.95,False,1.0,0,False,0,0,0,0,006ef7f0
131,258.77777099609375,1714867800,,False,47,fe8871d4,2024-05-05_02-10-00,15.867614984512329,584.7783553600311,84935,Nicolass-Air.technicolor.net,127.0.0.1,584.7783553600311,47,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,128,0.99,1024,32,50,50,4,,0.001,0.0001,True,xavier_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,True,False,False,0.95,False,1.0,0,False,0,0,0,0,fe8871d4
132,451.0,1714869787,,False,88,5db24370,2024-05-05_02-43-07,3.59748911857605,464.4302878379822,85826,Nicolass-Air.technicolor.net,127.0.0.1,464.4302878379822,88,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,32,0.99,512,16,50,50,8,,0.001,0.003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,True,False,False,0.95,False,1.0,0,False,0,0,0,0,5db24370
133,87.0,1714869502,,True,20,3bb1e98f,2024-05-05_02-38-22,9.965559244155884,180.0542390346527,85829,Nicolass-Air.technicolor.net,127.0.0.1,180.0542390346527,20,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,64,0.99,2048,16,100,50,4,,0.0003,0.001,False,orthogonal,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,False,False,False,0.95,False,1.0,0,False,0,0,0,0,3bb1e98f
134,182.88888549804688,1714870007,,False,81,61da55a8,2024-05-05_02-46-47,7.359014987945557,682.1970834732056,85830,Nicolass-Air.technicolor.net,127.0.0.1,682.1970834732056,81,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,512,32,50,50,4,,0.00025,0.001,False,orthogonal,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,False,False,False,0.95,False,1.0,0,False,0,0,0,0,61da55a8
135,60.54545593261719,1714869451,,True,20,f3b5dbc1,2024-05-05_02-37-31,6.634819984436035,125.31900811195374,85831,Nicolass-Air.technicolor.net,127.0.0.1,125.31900811195374,20,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,64,0.99,512,16,100,50,4,,0.003,0.001,True,xavier_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,False,False,False,0.95,False,1.0,0,False,0,0,0,0,f3b5dbc1
136,500.0,1714869404,,True,13,54ae1fde,2024-05-05_02-36-44,11.533369064331055,72.73562002182007,85834,Nicolass-Air.technicolor.net,127.0.0.1,72.73562002182007,13,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,64,0.99,2048,8,50,50,64,,0.003,0.001,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,True,False,False,0.95,False,1.0,0,False,0,0,0,0,54ae1fde
137,9.345132827758789,1714869631,,True,20,890c062f,2024-05-05_02-40-31,14.988048076629639,297.61509561538696,85846,Nicolass-Air.technicolor.net,127.0.0.1,297.61509561538696,20,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,64,0.99,1024,8,100,50,100,,0.003,0.003,False,xavier_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,True,False,True,0.95,False,1.0,0,False,0,0,0,0,890c062f
138,220.6666717529297,1714869875,,False,59,2b9745be,2024-05-05_02-44-35,7.666930198669434,538.9495747089386,85847,Nicolass-Air.technicolor.net,127.0.0.1,538.9495747089386,59,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,64,0.99,1024,16,100,50,32,,0.003,3e-05,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,True,False,False,0.95,False,1.0,0,False,0,0,0,0,2b9745be
139,173.85714721679688,1714869657,,False,42,f280f6e0,2024-05-05_02-40-57,5.378835201263428,319.0944666862488,85850,Nicolass-Air.technicolor.net,127.0.0.1,319.0944666862488,42,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,32,0.99,2048,32,50,50,64,,0.003,3e-05,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,True,False,False,0.95,False,1.0,0,False,0,0,0,0,f280f6e0
140,94.7272720336914,1714870340,,True,20,06a49747,2024-05-05_02-52-20,13.269286155700684,328.29599618911743,86191,Nicolass-Air.technicolor.net,127.0.0.1,328.29599618911743,20,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,64,0.99,1024,32,150,50,100,,0.003,0.0001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,False,False,False,0.95,False,1.0,0,False,0,0,0,0,06a49747
141,9.425926208496094,1714870044,,True,20,aceb9e8b,2024-05-05_02-47-24,1.59641695022583,29.733747005462646,86194,Nicolass-Air.technicolor.net,127.0.0.1,29.733747005462646,20,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,512,8,50,50,64,,0.003,0.003,False,xavier_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,True,False,False,0.95,False,1.0,0,False,0,0,0,0,aceb9e8b
142,287.25,1714870200,,False,39,3702843b,2024-05-05_02-50-00,5.362490892410278,183.9397976398468,86195,Nicolass-Air.technicolor.net,127.0.0.1,183.9397976398468,39,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,32,0.99,2048,8,50,50,64,,0.003,0.0001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,True,False,False,0.95,False,1.0,0,False,0,0,0,0,3702843b
143,500.0,1714870883,,True,35,34f6723b,2024-05-05_03-01-23,26.76557993888855,864.4904894828796,86196,Nicolass-Air.technicolor.net,127.0.0.1,864.4904894828796,35,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,32,0.99,1024,16,100,50,64,,0.003,3e-05,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,True,False,True,0.95,False,1.0,0,False,0,0,0,0,34f6723b
144,21.799999237060547,1714870211,,True,20,fa3259d9,2024-05-05_02-50-11,11.556122779846191,189.82747316360474,86199,Nicolass-Air.technicolor.net,127.0.0.1,189.82747316360474,20,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,32,0.99,512,64,50,50,32,,0.0001,3e-05,True,sparse,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,True,False,False,0.95,False,1.0,0,False,0,0,0,0,fa3259d9
145,500.0,1714870310,,True,16,935aa5cd,2024-05-05_02-51-50,18.956066131591797,286.444100856781,86202,Nicolass-Air.technicolor.net,127.0.0.1,286.444100856781,16,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,64,0.99,1024,16,100,50,32,,0.003,0.0001,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,True,False,False,0.95,False,1.0,0,False,0,0,0,0,935aa5cd
146,126.30000305175781,1714870382,,False,65,4fef8e1f,2024-05-05_02-53-02,2.5349879264831543,355.77541399002075,86203,Nicolass-Air.technicolor.net,127.0.0.1,355.77541399002075,65,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,128,0.99,1024,4,25,50,12,,0.003,0.001,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,True,False,True,0.95,False,1.0,0,False,0,0,0,0,4fef8e1f
147,500.0,1714870390,,True,24,06c563f4,2024-05-05_02-53-10,17.456753969192505,360.82949447631836,86208,Nicolass-Air.technicolor.net,127.0.0.1,360.82949447631836,24,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,32,0.99,512,8,100,50,8,,0.003,0.0001,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,True,False,False,0.95,False,1.0,0,False,0,0,0,0,06c563f4
148,238.0,1714871422,,False,42,2147242e,2024-05-05_03-10-22,16.35150694847107,536.7252569198608,86489,Nicolass-Air.technicolor.net,127.0.0.1,536.7252569198608,42,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,32,0.99,2048,8,150,50,8,,0.003,0.001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,False,False,False,0.95,False,1.0,0,False,0,0,0,0,2147242e
149,160.8000030517578,1714871365,,False,80,9c30c04d,2024-05-05_03-09-25,8.542694330215454,476.9679625034332,86490,Nicolass-Air.technicolor.net,127.0.0.1,476.9679625034332,80,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,32,0.99,512,8,25,50,32,,0.003,0.001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,False,False,True,0.95,False,1.0,0,False,0,0,0,0,9c30c04d
150,74.5,1714871102,,True,20,b7c0308c,2024-05-05_03-05-02,11.479761123657227,213.44674825668335,86491,Nicolass-Air.technicolor.net,127.0.0.1,213.44674825668335,20,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,128,0.99,2048,8,150,50,32,,0.003,0.0001,True,xavier_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,True,False,False,0.95,False,1.0,0,False,0,0,0,0,b7c0308c
151,173.2142791748047,1714871441,,False,48,4ce672fa,2024-05-05_03-10-41,6.866595983505249,547.9926812648773,86494,Nicolass-Air.technicolor.net,127.0.0.1,547.9926812648773,48,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,64,0.99,2048,8,150,50,8,,0.003,0.0001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,False,False,False,0.95,False,1.0,0,False,0,0,0,0,4ce672fa
152,252.3333282470703,1714872760,,False,34,63a81922,2024-05-05_03-32-40,33.148250102996826,1864.7835063934326,86497,Nicolass-Air.technicolor.net,127.0.0.1,1864.7835063934326,34,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,256,0.99,1024,32,150,50,2,,0.003,0.0003,True,xavier_normal,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,True,False,True,0.95,False,1.0,0,False,0,0,0,0,63a81922
153,500.0,1714871032,,True,5,24e46408,2024-05-05_03-03-52,29.897743940353394,134.71467208862305,86498,Nicolass-Air.technicolor.net,127.0.0.1,134.71467208862305,5,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,512,16,100,50,4,,0.00025,0.0003,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,True,False,False,0.95,False,1.0,0,False,0,0,0,0,24e46408
154,45.150001525878906,1714871383,,True,20,4bd60c61,2024-05-05_03-09-43,20.273465156555176,482.67803835868835,86499,Nicolass-Air.technicolor.net,127.0.0.1,482.67803835868835,20,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,64,0.99,1024,8,150,50,4,,0.003,0.00025,False,xavier_normal,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,False,False,True,0.95,False,1.0,0,False,0,0,0,0,4bd60c61
155,216.77777099609375,1714871261,,False,35,3da3a478,2024-05-05_03-07-41,8.633449077606201,357.9982821941376,86502,Nicolass-Air.technicolor.net,127.0.0.1,357.9982821941376,35,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,32,0.99,2048,8,150,50,2,,0.003,0.003,False,xavier_normal,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,False,False,False,0.95,False,1.0,0,False,0,0,0,0,3da3a478
156,500.0,1714873306,,True,33,8bb657fe,2024-05-05_03-41-46,25.577117919921875,526.8281931877136,87336,Nicolass-Air.technicolor.net,127.0.0.1,526.8281931877136,33,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,1024,16,100,50,2,,0.003,0.001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,True,False,False,0.95,False,1.0,0,False,0,0,0,0,8bb657fe
157,134.6666717529297,1714872958,,True,20,86350257,2024-05-05_03-35-58,17.80367112159729,175.39537453651428,87337,Nicolass-Air.technicolor.net,127.0.0.1,175.39537453651428,20,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,64,0.99,1024,16,100,50,2,,0.003,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,True,False,True,False,False,0.95,False,1.0,0,False,0,0,0,0,86350257
158,68.30000305175781,1714873020,,True,20,644285a9,2024-05-05_03-37-00,11.611353158950806,237.90122056007385,87338,Nicolass-Air.technicolor.net,127.0.0.1,237.90122056007385,20,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,32,0.99,512,32,100,50,100,,0.003,0.0003,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,False,False,False,0.95,False,1.0,0,False,0,0,0,0,644285a9
159,89.44999694824219,1714873355,,True,20,7d413aa2,2024-05-05_03-42-35,23.173564910888672,567.7700765132904,87341,Nicolass-Air.technicolor.net,127.0.0.1,567.7700765132904,20,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,128,0.99,2048,8,100,50,32,,0.003,0.001,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,False,False,True,0.95,False,1.0,0,False,0,0,0,0,7d413aa2
160,326.5714416503906,1714873398,,False,49,039a5e0d,2024-05-05_03-43-18,8.334871053695679,607.3688292503357,87344,Nicolass-Air.technicolor.net,127.0.0.1,607.3688292503357,49,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,32,0.99,1024,16,100,50,32,,3e-05,0.003,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,True,False,False,0.95,False,1.0,0,False,0,0,0,0,039a5e0d
161,119.80000305175781,1714873475,,True,20,6bbad6b0,2024-05-05_03-44-35,17.80750012397766,682.2756350040436,87345,Nicolass-Air.technicolor.net,127.0.0.1,682.2756350040436,20,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,256,0.99,2048,8,100,50,8,,0.0001,0.003,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,True,False,True,0.95,False,1.0,0,False,0,0,0,0,6bbad6b0
162,261.1666564941406,1714873281,,False,55,8518420c,2024-05-05_03-41-21,10.386457920074463,485.5969350337982,87348,Nicolass-Air.technicolor.net,127.0.0.1,485.5969350337982,55,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,32,0.99,1024,8,100,50,8,,0.003,0.001,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,True,False,False,0.95,False,1.0,0,False,0,0,0,0,8518420c
163,287.0,1714873670,,False,2,fd104795,2024-05-05_03-47-50,321.7690649032593,871.7567391395569,87363,Nicolass-Air.technicolor.net,127.0.0.1,871.7567391395569,2,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,256,0.99,512,16,100,50,32,,0.0001,0.0003,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,True,False,False,0.95,False,1.0,0,False,0,0,0,0,fd104795
164,158.2857208251953,1714875047,,False,74,7488ac5a,2024-05-05_04-10-47,9.41872501373291,1373.455830335617,87876,Nicolass-Air.technicolor.net,127.0.0.1,1373.455830335617,74,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,32,0.99,512,32,100,50,32,,0.003,0.003,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,True,False,False,0.95,False,1.0,0,False,0,0,0,0,7488ac5a
165,219.5,1714874200,,False,26,09f43675,2024-05-05_03-56-40,28.858619928359985,525.3396475315094,87879,Nicolass-Air.technicolor.net,127.0.0.1,525.3396475315094,26,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,256,0.99,2048,16,100,50,32,,3e-05,0.0003,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,False,False,False,0.95,False,1.0,0,False,0,0,0,0,09f43675
166,210.11111450195312,1714874617,,False,53,fe3f064c,2024-05-05_04-03-37,6.796704053878784,940.6950685977936,87880,Nicolass-Air.technicolor.net,127.0.0.1,940.6950685977936,53,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,128,0.99,1024,32,100,50,32,,3e-05,0.003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,True,False,False,0.95,False,1.0,0,False,0,0,0,0,fe3f064c
167,500.0,1714874849,,True,34,d7c66501,2024-05-05_04-07-29,37.10233116149902,1169.5878207683563,87883,Nicolass-Air.technicolor.net,127.0.0.1,1169.5878207683563,34,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,32,0.99,2048,16,100,50,8,,0.003,0.0003,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,True,False,True,0.95,False,1.0,0,False,0,0,0,0,d7c66501
168,500.0,1714874116,,True,11,3154e765,2024-05-05_03-55-16,41.73452019691467,432.1283755302429,87884,Nicolass-Air.technicolor.net,127.0.0.1,432.1283755302429,11,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,32,0.99,1024,16,100,50,64,,0.0003,0.001,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,True,False,True,0.95,False,1.0,0,False,0,0,0,0,3154e765
169,92.0,1714874360,,True,20,d4bb4c7e,2024-05-05_03-59-20,25.033191204071045,673.5189185142517,87887,Nicolass-Air.technicolor.net,127.0.0.1,673.5189185142517,20,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,128,0.99,1024,16,150,50,2,,0.003,0.0001,True,xavier_normal,Tanh,2,128,0.01,Tanh,4,128,1.0,True,Adam,Adam,1e-08,False,False,True,False,True,0.95,False,1.0,0,False,0,0,0,0,d4bb4c7e
170,500.0,1714873953,,True,11,fc34ff28,2024-05-05_03-52-33,49.52761697769165,264.7333073616028,87890,Nicolass-Air.technicolor.net,127.0.0.1,264.7333073616028,11,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,16,0.99,1024,16,50,50,12,,0.003,0.0001,False,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,False,Adam,Adam,1e-08,False,False,True,False,True,0.95,False,1.0,0,False,0,0,0,0,fc34ff28
171,49.52000045776367,1714874344,,True,20,6d3b9ace,2024-05-05_03-59-04,28.83952307701111,653.4017446041107,87891,Nicolass-Air.technicolor.net,127.0.0.1,653.4017446041107,20,QREPS,0,True,True,False,CC,,False,CartPole-v1,100000,128,0.99,1024,16,150,50,2,,0.0003,3e-05,True,orthogonal,Tanh,2,128,0.01,Tanh,4,128,1.0,True,Adam,Adam,1e-08,False,False,True,False,True,0.95,False,1.0,0,False,0,0,0,0,6d3b9ace
